customer_id,recency,prior_spend_band,prior_spend_usd,mens,womens,geography,newbie,channel,visited,converted,spend_usd,treatment
MKT-117416,7,2) $100 - $200,173.77,0,1,Urban,1,Phone,1,0,0.0,1
MKT-105580,1,1) $0 - $100,30.54,1,0,Urban,0,Phone,0,0,0.0,0
MKT-101901,9,5) $500 - $750,549.89,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-101938,4,2) $100 - $200,123.48,1,0,Urban,1,Phone,1,0,0.0,0
MKT-103108,8,1) $0 - $100,29.99,0,1,Urban,0,Phone,0,0,0.0,0
MKT-107314,7,1) $0 - $100,63.38,0,1,Urban,1,Web,0,0,0.0,0
MKT-119069,5,2) $100 - $200,161.85,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-122383,4,2) $100 - $200,195.87,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-104619,4,2) $100 - $200,112.79,1,0,Urban,1,Phone,0,0,0.0,1
MKT-119990,1,"6) $750 - $1,000",789.45,1,1,Urban,1,Multichannel,0,0,0.0,1
MKT-104703,10,1) $0 - $100,51.39,0,1,Surburban,1,Web,0,0,0.0,0
MKT-107727,10,1) $0 - $100,86.12,1,0,Rural,1,Phone,0,0,0.0,0
MKT-106749,6,4) $350 - $500,354.37,0,1,Urban,0,Web,0,0,0.0,1
MKT-122945,10,1) $0 - $100,29.99,0,1,Urban,0,Phone,0,0,0.0,0
MKT-106613,9,2) $100 - $200,116.63,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-114824,10,1) $0 - $100,48.23,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-118766,6,1) $0 - $100,81.2,0,1,Urban,1,Web,0,0,0.0,0
MKT-115510,3,1) $0 - $100,40.22,1,0,Urban,1,Web,0,0,0.0,1
MKT-106337,1,3) $200 - $350,301.74,0,1,Surburban,1,Web,1,0,0.0,1
MKT-101281,1,4) $350 - $500,373.78,0,1,Rural,1,Web,0,0,0.0,1
MKT-116783,1,2) $100 - $200,143.69,0,1,Rural,1,Phone,0,0,0.0,0
MKT-114848,6,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,0
MKT-120072,9,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,1
MKT-122346,1,2) $100 - $200,125.55,1,0,Urban,1,Phone,0,0,0.0,1
MKT-117681,9,2) $100 - $200,109.21,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-103457,1,3) $200 - $350,301.99,1,0,Urban,0,Phone,0,0,0.0,0
MKT-101187,9,2) $100 - $200,127.04,0,1,Rural,1,Phone,0,0,0.0,1
MKT-102760,1,5) $500 - $750,691.67,0,1,Urban,1,Phone,0,0,0.0,1
MKT-115387,6,1) $0 - $100,79.1,1,0,Rural,0,Phone,0,0,0.0,0
MKT-121982,4,2) $100 - $200,103.48,0,1,Urban,0,Phone,0,0,0.0,0
MKT-122280,3,2) $100 - $200,163.24,0,1,Rural,0,Web,0,0,0.0,1
MKT-117870,4,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,0
MKT-100716,1,2) $100 - $200,136.09,0,1,Urban,1,Phone,0,0,0.0,1
MKT-102640,3,1) $0 - $100,49.86,1,0,Rural,1,Web,0,0,0.0,0
MKT-102386,3,4) $350 - $500,416.49,0,1,Surburban,1,Web,0,0,0.0,1
MKT-105085,12,"6) $750 - $1,000",934.26,1,1,Urban,1,Web,0,0,0.0,0
MKT-112141,3,3) $200 - $350,210.48,1,0,Surburban,0,Web,0,0,0.0,1
MKT-110256,5,1) $0 - $100,30.16,1,0,Surburban,0,Web,0,0,0.0,0
MKT-108712,5,1) $0 - $100,43.88,0,1,Urban,0,Phone,0,0,0.0,0
MKT-110456,11,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,0
MKT-102589,9,2) $100 - $200,189.0,0,1,Surburban,0,Web,0,0,0.0,0
MKT-103646,3,5) $500 - $750,686.37,0,1,Rural,1,Multichannel,0,0,0.0,1
MKT-109698,4,2) $100 - $200,120.71,1,0,Urban,1,Phone,1,0,0.0,0
MKT-101155,2,2) $100 - $200,130.95,1,0,Surburban,1,Phone,0,0,0.0,0
MKT-108411,7,3) $200 - $350,330.0,1,0,Urban,0,Phone,0,0,0.0,1
MKT-100706,10,3) $200 - $350,290.08,0,1,Urban,0,Web,0,0,0.0,1
MKT-122334,10,1) $0 - $100,29.99,0,1,Rural,0,Web,0,0,0.0,1
MKT-104451,2,3) $200 - $350,345.26,0,1,Surburban,0,Web,0,0,0.0,1
MKT-119613,5,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,1
MKT-117528,4,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,0
MKT-117610,12,2) $100 - $200,145.03,1,0,Surburban,1,Web,0,0,0.0,1
MKT-111959,3,1) $0 - $100,76.01,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-106851,5,1) $0 - $100,50.96,1,0,Urban,1,Phone,0,0,0.0,0
MKT-117670,6,1) $0 - $100,69.95,1,0,Urban,0,Phone,0,0,0.0,1
MKT-118380,1,"7) $1,000 +",1402.95,0,1,Surburban,1,Multichannel,0,0,0.0,1
MKT-102011,10,2) $100 - $200,109.0,0,1,Urban,0,Web,0,0,0.0,0
MKT-105817,1,"6) $750 - $1,000",780.12,0,1,Urban,1,Web,0,0,0.0,1
MKT-123430,1,"7) $1,000 +",1113.34,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-116259,1,"6) $750 - $1,000",923.33,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-120894,2,3) $200 - $350,305.82,0,1,Urban,0,Phone,0,0,0.0,0
MKT-101828,2,2) $100 - $200,178.64,0,1,Surburban,1,Web,0,0,0.0,0
MKT-107084,1,3) $200 - $350,207.75,1,0,Urban,0,Web,0,0,0.0,1
MKT-100170,4,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,1
MKT-115775,3,3) $200 - $350,264.85,1,0,Surburban,0,Web,1,0,0.0,1
MKT-122016,2,5) $500 - $750,519.21,0,1,Surburban,1,Multichannel,0,0,0.0,1
MKT-105980,4,1) $0 - $100,62.41,1,0,Urban,0,Web,0,0,0.0,1
MKT-113065,3,4) $350 - $500,476.42,1,1,Surburban,1,Multichannel,0,0,0.0,1
MKT-108242,8,3) $200 - $350,342.25,0,1,Urban,0,Web,0,0,0.0,0
MKT-121756,10,1) $0 - $100,29.99,0,1,Rural,0,Web,0,0,0.0,0
MKT-102992,2,4) $350 - $500,490.36,1,0,Urban,0,Web,0,0,0.0,0
MKT-104735,4,1) $0 - $100,29.99,0,1,Urban,0,Phone,0,0,0.0,1
MKT-106698,5,4) $350 - $500,403.76,1,1,Urban,0,Multichannel,0,0,0.0,1
MKT-103962,4,4) $350 - $500,457.0,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-117235,1,5) $500 - $750,672.69,1,1,Urban,1,Multichannel,1,0,0.0,0
MKT-121423,1,5) $500 - $750,668.24,1,0,Urban,1,Phone,0,0,0.0,1
MKT-113591,6,2) $100 - $200,126.46,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-101315,2,1) $0 - $100,66.99,0,1,Urban,0,Web,0,0,0.0,1
MKT-104126,1,"7) $1,000 +",1497.78,0,1,Urban,1,Web,1,0,0.0,1
MKT-120451,8,1) $0 - $100,76.5,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-114474,4,2) $100 - $200,178.25,1,0,Surburban,1,Web,0,0,0.0,0
MKT-118294,1,5) $500 - $750,686.53,1,0,Rural,1,Web,0,0,0.0,1
MKT-118845,4,2) $100 - $200,145.75,0,1,Surburban,1,Web,1,0,0.0,0
MKT-110250,5,4) $350 - $500,413.34,0,1,Urban,0,Phone,1,0,0.0,1
MKT-116196,10,3) $200 - $350,201.09,1,0,Rural,0,Web,1,0,0.0,1
MKT-100199,11,2) $100 - $200,189.48,1,0,Urban,0,Web,0,0,0.0,0
MKT-120832,2,3) $200 - $350,280.75,0,1,Urban,0,Phone,0,0,0.0,0
MKT-123069,4,4) $350 - $500,442.72,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-113418,5,2) $100 - $200,106.82,0,1,Urban,1,Web,0,0,0.0,1
MKT-104211,2,3) $200 - $350,237.56,1,0,Urban,0,Phone,1,0,0.0,1
MKT-119568,1,2) $100 - $200,153.31,1,0,Urban,0,Web,0,0,0.0,1
MKT-110831,2,1) $0 - $100,56.34,0,1,Surburban,0,Web,0,0,0.0,0
MKT-115626,2,"7) $1,000 +",1393.85,0,1,Rural,1,Multichannel,0,0,0.0,1
MKT-106661,10,5) $500 - $750,677.93,1,0,Surburban,1,Web,1,0,0.0,1
MKT-105197,4,3) $200 - $350,238.99,1,0,Urban,1,Web,0,0,0.0,1
MKT-120277,5,1) $0 - $100,57.51,0,1,Surburban,1,Web,0,0,0.0,0
MKT-123633,7,1) $0 - $100,91.8,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-115728,9,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,0
MKT-100993,4,2) $100 - $200,137.65,1,0,Rural,1,Web,0,0,0.0,1
MKT-101538,7,1) $0 - $100,35.34,1,0,Surburban,0,Web,0,0,0.0,1
MKT-119185,8,1) $0 - $100,39.74,1,0,Surburban,1,Phone,0,0,0.0,0
MKT-113391,10,2) $100 - $200,165.98,0,1,Urban,0,Web,0,0,0.0,1
MKT-100417,7,4) $350 - $500,396.72,0,1,Urban,0,Web,0,0,0.0,1
MKT-100178,1,1) $0 - $100,73.81,0,1,Urban,1,Phone,0,0,0.0,1
MKT-117689,4,1) $0 - $100,98.01,1,0,Urban,0,Phone,0,0,0.0,1
MKT-115009,2,2) $100 - $200,176.43,0,1,Surburban,0,Web,0,0,0.0,1
MKT-111061,9,1) $0 - $100,34.84,0,1,Surburban,0,Web,1,1,29.99,1
MKT-110098,4,1) $0 - $100,42.63,0,1,Surburban,0,Web,0,0,0.0,0
MKT-109083,10,3) $200 - $350,240.93,0,1,Urban,0,Phone,0,0,0.0,1
MKT-109148,2,4) $350 - $500,393.36,1,1,Surburban,0,Multichannel,1,0,0.0,0
MKT-118686,8,4) $350 - $500,360.24,1,1,Urban,0,Web,0,0,0.0,0
MKT-123751,3,2) $100 - $200,163.04,0,1,Surburban,1,Web,1,0,0.0,1
MKT-123596,8,1) $0 - $100,74.52,1,0,Urban,1,Web,1,0,0.0,1
MKT-112603,3,3) $200 - $350,334.16,0,1,Surburban,0,Web,0,0,0.0,1
MKT-107043,8,5) $500 - $750,565.45,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-117456,7,2) $100 - $200,141.65,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-113300,9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-109117,1,1) $0 - $100,29.99,0,1,Urban,0,Web,1,0,0.0,0
MKT-102276,5,3) $200 - $350,217.89,1,1,Urban,0,Web,0,0,0.0,1
MKT-104960,7,1) $0 - $100,91.31,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-103231,10,3) $200 - $350,260.45,1,0,Rural,0,Multichannel,1,0,0.0,0
MKT-114660,1,1) $0 - $100,54.4,0,1,Urban,1,Phone,0,0,0.0,0
MKT-108630,3,1) $0 - $100,69.39,1,0,Urban,1,Phone,0,0,0.0,1
MKT-119742,9,2) $100 - $200,165.62,0,1,Urban,0,Web,0,0,0.0,0
MKT-122827,10,2) $100 - $200,185.01,0,1,Urban,1,Phone,0,0,0.0,1
MKT-112775,10,4) $350 - $500,402.11,1,0,Urban,1,Multichannel,0,0,0.0,1
MKT-104715,2,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-115423,1,4) $350 - $500,374.11,1,1,Surburban,0,Phone,1,0,0.0,1
MKT-102649,5,2) $100 - $200,104.5,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-106353,9,2) $100 - $200,132.31,1,0,Urban,0,Phone,0,0,0.0,0
MKT-100101,3,2) $100 - $200,132.32,0,1,Urban,0,Web,0,0,0.0,0
MKT-122019,10,"6) $750 - $1,000",886.83,1,0,Urban,1,Multichannel,0,0,0.0,1
MKT-119347,4,3) $200 - $350,331.57,0,1,Urban,1,Multichannel,0,0,0.0,0
MKT-109765,9,3) $200 - $350,270.91,0,1,Urban,0,Phone,0,0,0.0,0
MKT-103519,6,4) $350 - $500,367.31,1,0,Rural,0,Web,0,0,0.0,1
MKT-111958,7,1) $0 - $100,82.47,1,0,Surburban,1,Web,0,0,0.0,1
MKT-102531,10,1) $0 - $100,29.99,1,0,Urban,0,Phone,1,0,0.0,0
MKT-100873,6,"6) $750 - $1,000",780.47,1,1,Urban,1,Multichannel,0,0,0.0,1
MKT-117645,10,3) $200 - $350,346.33,1,0,Surburban,0,Multichannel,0,0,0.0,0
MKT-104130,2,3) $200 - $350,258.16,0,1,Rural,1,Phone,0,0,0.0,1
MKT-115508,3,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,0
MKT-111132,8,3) $200 - $350,245.66,1,0,Rural,1,Web,0,0,0.0,1
MKT-108533,7,2) $100 - $200,141.45,0,1,Urban,0,Phone,0,0,0.0,0
MKT-100635,5,"6) $750 - $1,000",777.95,1,1,Surburban,1,Phone,0,0,0.0,0
MKT-118635,7,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
MKT-107348,7,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,0
MKT-118752,11,2) $100 - $200,142.6,1,0,Surburban,1,Web,0,0,0.0,1
MKT-109237,1,2) $100 - $200,164.64,1,0,Urban,0,Web,0,0,0.0,0
MKT-119581,8,2) $100 - $200,101.56,1,0,Rural,1,Phone,0,0,0.0,0
MKT-101929,5,2) $100 - $200,139.33,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-111433,8,1) $0 - $100,63.49,1,0,Surburban,1,Phone,0,0,0.0,0
MKT-119780,4,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,1
MKT-102661,9,3) $200 - $350,326.74,1,0,Urban,0,Multichannel,0,0,0.0,0
MKT-106265,1,3) $200 - $350,207.82,1,0,Surburban,1,Web,0,0,0.0,1
MKT-106777,3,2) $100 - $200,186.4,0,1,Surburban,0,Web,1,0,0.0,1
MKT-103500,11,3) $200 - $350,260.11,1,1,Surburban,1,Multichannel,0,0,0.0,1
MKT-119594,8,3) $200 - $350,282.26,1,0,Urban,0,Web,0,0,0.0,0
MKT-108386,9,5) $500 - $750,717.66,1,1,Urban,1,Multichannel,0,0,0.0,0
MKT-120581,2,"6) $750 - $1,000",806.75,1,1,Urban,1,Phone,0,0,0.0,1
MKT-122155,1,1) $0 - $100,43.03,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-121882,3,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,1
MKT-110545,10,2) $100 - $200,138.82,0,1,Urban,1,Phone,0,0,0.0,1
MKT-108740,4,"6) $750 - $1,000",967.85,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-104339,11,2) $100 - $200,166.63,0,1,Surburban,1,Web,0,0,0.0,1
MKT-114537,2,1) $0 - $100,68.67,1,0,Surburban,1,Web,0,0,0.0,0
MKT-117220,10,2) $100 - $200,139.99,1,0,Urban,0,Phone,0,0,0.0,0
MKT-102247,2,5) $500 - $750,536.28,0,1,Surburban,1,Multichannel,0,0,0.0,1
MKT-113575,3,5) $500 - $750,719.54,0,1,Urban,1,Web,0,0,0.0,1
MKT-105116,11,2) $100 - $200,149.79,0,1,Urban,1,Phone,0,0,0.0,1
MKT-110483,3,3) $200 - $350,279.48,1,1,Urban,0,Phone,0,0,0.0,1
MKT-117161,2,"7) $1,000 +",1039.29,1,0,Surburban,1,Web,0,0,0.0,1
MKT-112884,4,2) $100 - $200,143.66,0,1,Surburban,1,Web,0,0,0.0,0
MKT-102189,4,3) $200 - $350,333.23,0,1,Surburban,0,Web,0,0,0.0,0
MKT-122759,2,1) $0 - $100,78.38,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-118977,3,4) $350 - $500,433.76,0,1,Urban,0,Multichannel,0,0,0.0,1
MKT-108703,9,3) $200 - $350,251.82,1,1,Surburban,0,Phone,0,0,0.0,1
MKT-102380,9,2) $100 - $200,110.15,1,0,Surburban,0,Web,0,0,0.0,0
MKT-109178,6,1) $0 - $100,29.99,1,0,Rural,1,Phone,0,0,0.0,0
MKT-107771,1,5) $500 - $750,607.95,1,0,Surburban,1,Multichannel,0,0,0.0,1
MKT-101967,9,1) $0 - $100,38.59,1,0,Urban,0,Phone,0,0,0.0,1
MKT-103940,2,1) $0 - $100,51.07,0,1,Urban,0,Web,0,0,0.0,1
MKT-122997,11,3) $200 - $350,286.73,1,1,Surburban,0,Web,0,0,0.0,0
MKT-108784,10,1) $0 - $100,34.17,1,0,Urban,1,Web,0,0,0.0,0
MKT-103092,7,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-121954,2,3) $200 - $350,201.98,1,0,Urban,0,Phone,0,0,0.0,0
MKT-123355,12,1) $0 - $100,57.28,0,1,Surburban,0,Web,1,0,0.0,1
MKT-120936,7,1) $0 - $100,29.99,0,1,Urban,0,Web,1,0,0.0,1
MKT-119588,10,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,1
MKT-120837,2,3) $200 - $350,209.77,0,1,Urban,0,Phone,0,0,0.0,1
MKT-107388,5,5) $500 - $750,746.41,0,1,Rural,1,Phone,0,0,0.0,0
MKT-119917,3,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-107489,12,2) $100 - $200,144.0,1,0,Surburban,1,Web,0,0,0.0,1
MKT-110099,2,2) $100 - $200,108.03,1,0,Urban,1,Web,0,0,0.0,1
MKT-108951,6,1) $0 - $100,91.0,1,0,Urban,1,Phone,0,0,0.0,1
MKT-104973,2,1) $0 - $100,47.56,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-110682,11,3) $200 - $350,343.99,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-109261,10,4) $350 - $500,457.83,1,0,Rural,0,Web,0,0,0.0,1
MKT-111629,12,1) $0 - $100,72.73,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-115955,2,2) $100 - $200,117.52,1,0,Rural,1,Phone,0,0,0.0,0
MKT-114190,9,1) $0 - $100,32.2,0,1,Urban,0,Web,0,0,0.0,1
MKT-118467,4,3) $200 - $350,204.15,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-101617,10,1) $0 - $100,93.84,1,0,Urban,1,Web,0,0,0.0,1
MKT-104622,11,1) $0 - $100,36.06,1,0,Urban,0,Web,0,0,0.0,1
MKT-111798,12,5) $500 - $750,522.73,0,1,Rural,1,Web,0,0,0.0,0
MKT-113043,1,"6) $750 - $1,000",992.95,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-104409,6,2) $100 - $200,196.05,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-117647,4,5) $500 - $750,589.12,1,1,Surburban,1,Multichannel,1,0,0.0,1
MKT-101658,10,"7) $1,000 +",1217.63,1,1,Surburban,1,Phone,0,0,0.0,0
MKT-101327,2,3) $200 - $350,259.13,1,0,Urban,1,Web,0,0,0.0,1
MKT-100573,8,2) $100 - $200,111.43,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-105014,10,3) $200 - $350,203.49,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-113019,10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-117467,9,4) $350 - $500,369.35,1,0,Surburban,0,Web,1,0,0.0,1
MKT-110173,5,4) $350 - $500,377.12,0,1,Surburban,0,Multichannel,1,0,0.0,1
MKT-114590,2,4) $350 - $500,417.47,1,0,Surburban,1,Phone,0,0,0.0,0
MKT-111844,1,"6) $750 - $1,000",806.74,0,1,Urban,1,Phone,0,0,0.0,1
MKT-112984,9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-116944,10,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,1
MKT-107896,9,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,1
MKT-110517,3,2) $100 - $200,188.45,1,0,Urban,0,Phone,0,0,0.0,1
MKT-122106,9,1) $0 - $100,79.86,0,1,Surburban,1,Web,1,0,0.0,1
MKT-103032,5,2) $100 - $200,197.48,1,0,Rural,0,Phone,0,0,0.0,0
MKT-107815,10,2) $100 - $200,171.62,1,0,Urban,0,Web,1,0,0.0,1
MKT-118891,2,1) $0 - $100,63.81,0,1,Surburban,1,Web,0,0,0.0,0
MKT-112495,7,1) $0 - $100,29.99,0,1,Urban,0,Phone,1,0,0.0,1
MKT-110406,6,1) $0 - $100,60.63,1,0,Rural,0,Phone,0,0,0.0,1
MKT-104332,11,2) $100 - $200,129.35,0,1,Rural,0,Phone,0,0,0.0,1
MKT-107763,7,1) $0 - $100,29.99,1,0,Rural,0,Web,0,0,0.0,1
MKT-122117,1,"7) $1,000 +",1309.92,1,1,Urban,1,Multichannel,0,0,0.0,0
MKT-102290,9,3) $200 - $350,219.84,1,1,Urban,0,Phone,0,0,0.0,1
MKT-121087,4,2) $100 - $200,194.54,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-123350,9,3) $200 - $350,333.52,0,1,Urban,0,Phone,0,0,0.0,0
MKT-111149,3,5) $500 - $750,717.6,0,1,Urban,1,Phone,1,0,0.0,1
MKT-120303,4,3) $200 - $350,211.43,1,0,Urban,0,Phone,0,0,0.0,1
MKT-111604,1,5) $500 - $750,509.07,1,1,Urban,1,Web,0,0,0.0,1
MKT-105402,5,4) $350 - $500,362.46,0,1,Surburban,1,Web,0,0,0.0,1
MKT-110507,6,1) $0 - $100,74.09,0,1,Urban,0,Web,0,0,0.0,1
MKT-119429,3,5) $500 - $750,505.09,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-106737,1,1) $0 - $100,80.12,1,0,Rural,1,Phone,0,0,0.0,0
MKT-110283,4,2) $100 - $200,117.28,1,0,Urban,1,Phone,0,0,0.0,0
MKT-118451,7,1) $0 - $100,29.99,0,1,Rural,1,Web,0,0,0.0,1
MKT-120476,12,5) $500 - $750,520.15,1,1,Rural,1,Multichannel,0,0,0.0,1
MKT-102508,2,"6) $750 - $1,000",882.33,1,1,Rural,1,Phone,0,0,0.0,1
MKT-110407,4,2) $100 - $200,143.89,1,0,Urban,0,Web,0,0,0.0,0
MKT-100348,9,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
MKT-108762,7,"6) $750 - $1,000",968.65,1,1,Surburban,1,Web,0,0,0.0,1
MKT-114036,3,2) $100 - $200,189.23,1,0,Urban,0,Web,0,0,0.0,0
MKT-107711,5,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,1
MKT-114172,1,5) $500 - $750,671.91,0,1,Surburban,1,Multichannel,0,0,0.0,1
MKT-112844,5,2) $100 - $200,130.78,1,0,Urban,0,Phone,0,0,0.0,0
MKT-115890,4,3) $200 - $350,348.73,0,1,Surburban,0,Multichannel,0,0,0.0,0
MKT-123838,8,3) $200 - $350,221.63,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-121808,8,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,1
MKT-116395,2,3) $200 - $350,202.05,1,0,Rural,1,Phone,0,0,0.0,0
MKT-103587,9,3) $200 - $350,301.83,0,1,Surburban,1,Web,0,0,0.0,0
MKT-123625,8,3) $200 - $350,277.02,1,0,Urban,0,Phone,1,0,0.0,0
MKT-110835,2,1) $0 - $100,32.94,0,1,Surburban,0,Web,0,0,0.0,0
MKT-102138,10,2) $100 - $200,177.07,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-108145,2,3) $200 - $350,224.47,1,1,Urban,0,Web,0,0,0.0,0
MKT-103181,5,4) $350 - $500,368.5,0,1,Surburban,0,Multichannel,0,0,0.0,0
MKT-100686,10,1) $0 - $100,99.89,1,0,Surburban,1,Web,0,0,0.0,0
MKT-106198,5,4) $350 - $500,468.44,1,0,Urban,0,Phone,0,0,0.0,1
MKT-104081,9,3) $200 - $350,223.68,1,1,Surburban,1,Multichannel,0,0,0.0,1
MKT-116605,1,2) $100 - $200,152.68,1,0,Rural,0,Phone,0,0,0.0,0
MKT-121444,2,"7) $1,000 +",1168.62,1,0,Urban,1,Multichannel,0,0,0.0,0
MKT-103610,1,3) $200 - $350,244.12,1,1,Rural,1,Web,0,0,0.0,1
MKT-112688,9,2) $100 - $200,109.6,1,0,Surburban,0,Web,0,0,0.0,0
MKT-111778,10,3) $200 - $350,333.03,1,0,Urban,0,Web,0,0,0.0,0
MKT-100861,5,3) $200 - $350,328.01,1,1,Surburban,1,Phone,0,0,0.0,1
MKT-105776,3,3) $200 - $350,219.53,1,1,Surburban,0,Web,1,0,0.0,0
MKT-118035,11,4) $350 - $500,405.39,1,0,Urban,0,Web,0,0,0.0,0
MKT-101786,6,3) $200 - $350,319.24,1,0,Urban,0,Phone,0,0,0.0,1
MKT-123752,7,2) $100 - $200,123.32,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-104445,11,"6) $750 - $1,000",794.12,1,0,Surburban,1,Web,0,0,0.0,1
MKT-119555,10,2) $100 - $200,116.06,0,1,Urban,0,Phone,0,0,0.0,1
MKT-100956,3,2) $100 - $200,123.06,1,0,Urban,1,Web,0,0,0.0,0
MKT-123788,6,1) $0 - $100,29.99,0,1,Rural,0,Web,0,0,0.0,0
MKT-105271,2,3) $200 - $350,214.89,0,1,Rural,1,Web,0,0,0.0,0
MKT-113537,6,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-104678,7,2) $100 - $200,107.9,1,0,Urban,1,Phone,0,0,0.0,1
MKT-109227,1,2) $100 - $200,123.38,1,0,Surburban,1,Web,0,0,0.0,1
MKT-100134,8,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,0
MKT-103792,9,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,0
MKT-117106,11,2) $100 - $200,170.3,0,1,Surburban,0,Web,1,0,0.0,1
MKT-104929,10,2) $100 - $200,184.12,0,1,Urban,1,Phone,0,0,0.0,1
MKT-105682,3,3) $200 - $350,244.21,0,1,Urban,0,Multichannel,1,0,0.0,0
MKT-120160,4,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,1
MKT-106751,5,2) $100 - $200,152.41,1,0,Rural,1,Phone,1,0,0.0,0
MKT-110332,1,3) $200 - $350,262.23,0,1,Surburban,1,Web,0,0,0.0,1
MKT-108531,11,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-104084,6,1) $0 - $100,58.07,0,1,Surburban,1,Web,0,0,0.0,1
MKT-106328,10,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,1
MKT-119946,11,1) $0 - $100,52.81,0,1,Urban,1,Phone,0,0,0.0,1
MKT-101530,7,1) $0 - $100,49.14,0,1,Rural,0,Phone,0,0,0.0,0
MKT-113244,4,2) $100 - $200,188.19,1,0,Surburban,1,Web,0,0,0.0,0
MKT-109442,5,3) $200 - $350,247.61,1,1,Surburban,1,Multichannel,0,0,0.0,1
MKT-112585,10,1) $0 - $100,72.24,0,1,Rural,1,Web,0,0,0.0,1
MKT-111913,9,2) $100 - $200,143.75,1,0,Urban,1,Web,0,0,0.0,1
MKT-102005,6,2) $100 - $200,160.76,0,1,Surburban,0,Web,0,0,0.0,0
MKT-106043,1,1) $0 - $100,85.27,0,1,Surburban,0,Web,1,0,0.0,1
MKT-118423,3,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,1
