booking_id,hotel,canceled,lead_time,arrival_year,arrival_week,arrival_day,weekend_nights,weekday_nights,adults,children,babies,meal,country,market_segment,distribution_channel,repeated_guest,previous_cancellations,previous_completed_bookings,room_type,booking_changes,deposit_type,waitlist_days,customer_type,average_daily_rate,parking_spaces,special_requests,arrival_month
BOOK-177134,City Hotel,1,275,2016,40,1,2,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,106.2,0,0,10
BOOK-103032,City Hotel,1,14,2016,8,18,0,2,1,0.0,0,BB,IDN,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,85.0,0,0,2
BOOK-136920,Resort Hotel,0,6,2016,50,4,2,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,71.5,0,0,12
BOOK-144573,Resort Hotel,1,49,2017,18,5,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,100.0,0,1,5
BOOK-161067,Resort Hotel,0,151,2017,26,30,1,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,120.0,0,1,6
BOOK-131020,City Hotel,0,0,2016,13,22,0,1,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,D,0,No Deposit,0,Transient,99.0,0,1,3
BOOK-131223,City Hotel,1,95,2016,45,5,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,75.0,0,0,11
BOOK-110601,Resort Hotel,1,9,2016,27,1,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,0,No Deposit,0,Transient,169.0,0,1,7
BOOK-159267,City Hotel,0,24,2016,38,12,1,0,1,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,108.0,0,1,9
BOOK-200699,City Hotel,1,6,2016,15,8,0,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,0,No Deposit,0,Transient,196.0,0,0,4
BOOK-191386,City Hotel,0,226,2017,21,25,0,3,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,125.1,0,2,5
BOOK-149295,Resort Hotel,0,0,2016,40,25,1,0,1,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,0,No Deposit,0,Transient,70.0,0,0,9
BOOK-218679,Resort Hotel,1,71,2015,36,2,2,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,0,No Deposit,0,Transient,153.0,0,0,9
BOOK-123453,Resort Hotel,1,29,2017,15,15,2,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,88.67,0,1,4
BOOK-214058,Resort Hotel,0,31,2017,6,5,2,2,2,0.0,0,HB,JPN,Direct,Direct,0,0,0,D,1,No Deposit,0,Transient,78.6,0,0,2
BOOK-110080,City Hotel,0,34,2016,40,26,1,3,2,0.0,0,BB,MYS,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,95.17,0,1,9
BOOK-195203,City Hotel,0,2,2017,20,18,0,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,160.0,0,0,5
BOOK-217242,Resort Hotel,0,0,2015,40,28,1,0,2,0.0,0,BB,CHE,Direct,Direct,0,0,0,A,1,No Deposit,0,Transient,94.0,1,0,9
BOOK-117077,Resort Hotel,0,8,2016,8,17,0,2,2,1.0,0,HB,ESP,Online TA,TA/TO,0,0,0,G,1,No Deposit,0,Transient,147.0,1,0,2
BOOK-160353,City Hotel,1,580,2017,6,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,62.0,0,0,2
BOOK-218794,Resort Hotel,0,342,2016,40,29,2,4,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,36.0,0,0,9
BOOK-207364,City Hotel,1,116,2016,10,28,2,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,61.0,0,0,2
BOOK-188327,City Hotel,0,9,2016,45,30,2,0,1,0.0,0,BB,NOR,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,120.0,0,0,10
BOOK-113297,Resort Hotel,0,169,2017,10,5,2,5,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,D,0,No Deposit,0,Transient-Party,40.5,0,0,3
BOOK-140290,Resort Hotel,1,59,2016,20,8,2,0,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,55.89,0,0,5
BOOK-140576,City Hotel,0,17,2016,40,25,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,135.0,0,1,9
BOOK-164893,City Hotel,0,1,2015,49,3,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,69.0,0,1,12
BOOK-142007,City Hotel,1,73,2016,33,8,1,3,2,2.0,0,BB,MOZ,Online TA,TA/TO,0,0,0,F,0,No Deposit,0,Transient,207.9,0,0,8
BOOK-218253,City Hotel,0,79,2016,16,12,0,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,90.95,0,1,4
BOOK-171441,City Hotel,0,22,2016,40,25,2,4,2,2.0,0,BB,BEL,Online TA,TA/TO,0,0,0,F,0,No Deposit,0,Transient,224.0,0,1,9
BOOK-130857,City Hotel,0,140,2015,47,18,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,1,No Deposit,87,Transient-Party,65.0,0,0,11
BOOK-186552,Resort Hotel,0,0,2016,42,11,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,39.0,0,0,10
BOOK-175585,City Hotel,1,167,2017,21,25,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,115.0,0,0,5
BOOK-151875,City Hotel,0,77,2017,26,27,0,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,120.0,0,1,6
BOOK-140483,City Hotel,1,27,2016,40,26,1,1,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,140.2,0,0,9
BOOK-165635,Resort Hotel,0,125,2016,23,1,0,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,57.6,0,0,6
BOOK-158853,City Hotel,1,241,2017,10,6,1,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,2,No Deposit,0,Transient,85.0,0,1,3
BOOK-191812,City Hotel,1,573,2017,5,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,62.0,0,0,2
BOOK-154210,Resort Hotel,1,59,2016,41,6,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,79.0,0,1,10
BOOK-207971,Resort Hotel,1,151,2016,7,12,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,32.4,0,1,2
BOOK-139065,City Hotel,1,98,2015,48,23,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,70.0,0,0,11
BOOK-106207,City Hotel,0,0,2016,30,20,0,1,1,0.0,0,BB,PRT,Aviation,Corporate,0,0,0,A,0,No Deposit,0,Transient,79.0,0,0,7
BOOK-212073,City Hotel,1,14,2017,9,3,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,88.0,0,0,3
BOOK-216746,City Hotel,1,35,2016,12,14,1,2,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,71.1,0,0,3
BOOK-182262,Resort Hotel,0,2,2015,53,31,0,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,72.93,0,0,12
BOOK-218598,City Hotel,0,9,2017,7,15,0,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,128.0,0,2,2
BOOK-159463,City Hotel,0,62,2017,15,15,2,1,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,177.0,0,0,4
BOOK-154381,City Hotel,1,279,2016,42,12,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,110.0,0,0,10
BOOK-150536,Resort Hotel,0,80,2017,5,4,1,1,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,F,0,No Deposit,0,Transient-Party,63.65,0,1,2
BOOK-201191,Resort Hotel,1,4,2015,36,4,0,1,1,0.0,0,BB,,Corporate,Corporate,0,1,3,A,0,No Deposit,0,Transient,134.0,0,0,9
BOOK-142468,City Hotel,0,1,2017,3,17,1,5,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,0,No Deposit,0,Transient,113.0,0,0,1
BOOK-186073,Resort Hotel,1,336,2017,26,26,3,7,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,105.13,0,1,6
BOOK-145794,City Hotel,0,1,2016,48,20,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,91.38,0,2,11
BOOK-133644,City Hotel,1,218,2016,24,9,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Transient,135.0,0,0,6
BOOK-107730,Resort Hotel,1,12,2015,52,26,0,1,2,0.0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,1,0,D,0,No Deposit,0,Transient,88.0,0,1,12
BOOK-110741,Resort Hotel,0,6,2017,17,29,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,128.0,1,1,4
BOOK-122967,City Hotel,0,181,2017,15,10,1,4,0,2.0,0,BB,DEU,Online TA,TA/TO,0,0,0,B,1,No Deposit,0,Transient,103.05,0,2,4
BOOK-170618,Resort Hotel,0,160,2016,25,16,4,10,2,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,93.8,0,0,6
BOOK-190077,Resort Hotel,1,91,2016,52,23,2,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,75.6,0,1,12
BOOK-129787,City Hotel,0,271,2015,29,15,0,2,3,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,84.0,0,0,7
BOOK-195261,City Hotel,1,197,2016,23,3,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,25,Transient,80.0,0,0,6
BOOK-164719,Resort Hotel,1,41,2017,14,5,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,72.86,0,1,4
BOOK-185827,City Hotel,0,30,2016,30,19,0,4,3,1.0,0,BB,LVA,Direct,Direct,0,0,0,E,0,No Deposit,0,Transient,180.45,0,2,7
BOOK-208797,City Hotel,1,38,2017,2,14,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,Non Refund,0,Transient,75.0,0,0,1
BOOK-121304,City Hotel,0,178,2016,34,15,1,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,99.45,0,2,8
BOOK-211931,Resort Hotel,0,149,2016,13,25,2,6,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,47.97,0,0,3
BOOK-196105,City Hotel,0,29,2016,41,5,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,152.0,0,2,10
BOOK-121993,City Hotel,0,138,2016,31,27,2,5,3,1.0,0,HB,FRA,Direct,Direct,0,0,0,F,1,No Deposit,0,Transient,227.78,0,1,7
BOOK-154140,City Hotel,0,70,2016,7,11,0,3,2,0.0,0,BB,ITA,Direct,Direct,0,0,0,D,0,No Deposit,0,Transient,76.5,0,0,2
BOOK-116173,Resort Hotel,0,4,2016,13,23,0,1,1,1.0,0,BB,PRT,Direct,Direct,1,0,5,A,0,No Deposit,0,Transient,58.0,0,0,3
BOOK-157084,City Hotel,0,140,2016,22,25,1,4,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,4,No Deposit,0,Transient,82.73,0,1,5
BOOK-217502,City Hotel,0,100,2016,40,28,0,4,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,140.0,0,1,9
BOOK-139540,Resort Hotel,0,8,2016,23,2,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,1,A,0,No Deposit,0,Transient,58.0,0,0,6
BOOK-186435,City Hotel,0,23,2017,21,21,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,167.5,0,2,5
BOOK-128950,City Hotel,0,94,2017,2,8,1,0,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,79.2,0,2,1
BOOK-104115,City Hotel,1,127,2017,24,15,1,3,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,123.75,0,1,6
BOOK-115390,Resort Hotel,0,7,2017,22,31,0,3,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,2,No Deposit,0,Transient,95.0,0,0,5
BOOK-186716,City Hotel,1,30,2016,21,15,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,126.9,0,1,5
BOOK-175022,Resort Hotel,0,2,2016,45,5,0,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,70.0,0,0,11
BOOK-189641,City Hotel,0,129,2016,20,13,2,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,80.75,0,0,5
BOOK-111439,Resort Hotel,0,0,2016,19,3,0,1,1,0.0,0,BB,PRT,Direct,TA/TO,1,0,1,A,0,No Deposit,0,Transient,70.0,0,0,5
BOOK-209067,City Hotel,0,65,2016,14,1,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,88.91,0,1,4
BOOK-210436,City Hotel,1,183,2017,19,11,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,130.0,0,0,5
BOOK-207375,City Hotel,1,55,2017,9,2,1,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,100.3,0,0,3
BOOK-154100,City Hotel,0,115,2016,9,27,2,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,76.0,0,0,2
BOOK-129971,City Hotel,0,396,2017,26,25,2,0,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,122.4,0,1,6
BOOK-125287,Resort Hotel,1,117,2016,20,14,2,5,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,73.0,0,2,5
BOOK-109196,City Hotel,0,141,2015,39,20,1,0,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,90.0,0,0,9
BOOK-206004,City Hotel,0,95,2016,17,20,0,2,1,0.0,0,HB,AUT,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,0.0,0,0,4
BOOK-201655,Resort Hotel,0,162,2016,13,24,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,84.0,0,0,3
BOOK-123284,Resort Hotel,0,146,2016,40,29,0,1,2,0.0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,0,Transient-Party,116.1,0,0,9
BOOK-204022,City Hotel,0,188,2016,40,26,1,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,80.75,0,0,9
BOOK-124778,Resort Hotel,0,10,2016,44,29,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,0,Non Refund,0,Transient-Party,38.0,0,0,10
BOOK-112930,City Hotel,1,56,2017,5,1,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,60.0,0,0,2
BOOK-140892,City Hotel,1,50,2016,47,18,1,2,1,0.0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,86.4,0,2,11
BOOK-113443,City Hotel,1,197,2017,19,9,0,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,125.7,0,1,5
BOOK-207734,City Hotel,1,199,2015,39,21,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,0,No Deposit,0,Transient,48.0,0,0,9
BOOK-131821,Resort Hotel,1,218,2016,37,8,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,120.0,0,1,9
BOOK-195414,Resort Hotel,1,211,2016,37,7,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,D,0,Non Refund,0,Transient,89.0,0,0,9
BOOK-145529,City Hotel,1,74,2015,38,18,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient-Party,101.5,0,0,9
BOOK-136940,City Hotel,0,86,2015,39,24,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,105.0,0,0,9
BOOK-123513,City Hotel,0,15,2016,38,11,2,0,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,109.0,0,1,9
BOOK-212306,City Hotel,0,7,2016,41,4,0,5,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,140.0,0,1,10
BOOK-163131,City Hotel,1,170,2017,17,23,2,2,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,117.0,0,4,4
BOOK-168977,City Hotel,1,204,2016,19,5,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,96,Transient,100.0,0,0,5
BOOK-133316,Resort Hotel,0,158,2017,22,29,3,6,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,131.67,0,1,5
BOOK-217830,Resort Hotel,0,4,2017,2,14,0,1,1,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,68.0,0,0,1
BOOK-169063,Resort Hotel,1,65,2016,40,1,1,1,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,99.0,0,1,10
BOOK-162006,Resort Hotel,1,238,2017,6,10,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,54.0,0,0,2
BOOK-152236,City Hotel,0,0,2017,1,3,0,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,1,No Deposit,0,Transient,0.0,0,0,1
BOOK-111449,Resort Hotel,0,162,2016,39,24,0,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,99.33,0,1,9
BOOK-211620,City Hotel,1,277,2016,46,7,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,100.0,0,0,11
BOOK-213651,City Hotel,1,305,2016,45,4,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,89.0,0,0,11
BOOK-108154,City Hotel,1,192,2015,39,25,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,19.15,0,0,9
BOOK-192233,City Hotel,0,1,2015,37,9,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient-Party,90.0,0,0,9
BOOK-158855,City Hotel,0,102,2015,42,16,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,109.0,0,0,10
BOOK-119097,Resort Hotel,1,60,2017,21,21,2,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,1,No Deposit,0,Transient-Party,50.0,0,0,5
BOOK-163630,City Hotel,0,22,2017,18,30,1,0,2,0.0,0,SC,ISR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,115.0,0,2,4
BOOK-155025,City Hotel,1,330,2016,23,2,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,62.0,0,0,6
BOOK-118641,City Hotel,0,5,2016,49,2,0,2,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,166.5,0,2,12
BOOK-211592,City Hotel,1,94,2017,23,8,0,3,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,189.0,0,0,6
BOOK-153455,Resort Hotel,0,20,2017,11,15,0,2,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,68.0,0,1,3
BOOK-195854,City Hotel,1,50,2015,35,25,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,62.0,0,0,8
BOOK-124493,City Hotel,0,15,2017,22,2,0,1,2,0.0,0,BB,PRT,Complementary,Direct,1,4,13,F,0,No Deposit,0,Transient,0.0,0,3,6
BOOK-171875,City Hotel,1,38,2017,2,14,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,Non Refund,0,Transient,75.0,0,0,1
BOOK-189312,City Hotel,0,70,2016,48,25,0,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,75.0,0,0,11
BOOK-218699,City Hotel,0,41,2016,52,20,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,11,A,3,No Deposit,0,Transient,88.0,1,1,12
BOOK-104403,City Hotel,0,39,2015,33,14,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,109.0,0,0,8
BOOK-218789,Resort Hotel,0,112,2015,34,21,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,2,No Deposit,0,Transient,146.0,1,2,8
BOOK-121407,City Hotel,1,74,2015,38,18,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient-Party,101.5,0,0,9
BOOK-187928,City Hotel,1,66,2016,10,5,1,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,126.0,0,0,3
BOOK-178487,City Hotel,1,102,2016,31,25,1,4,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,96.9,0,0,7
BOOK-128625,City Hotel,1,126,2017,17,26,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,30,Transient,130.0,0,0,4
BOOK-103794,Resort Hotel,0,101,2016,18,29,2,5,2,0.0,0,HB,NLD,Groups,TA/TO,0,0,0,A,12,No Deposit,0,Transient-Party,75.0,0,0,4
BOOK-154904,City Hotel,0,83,2015,40,30,0,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,77,Transient-Party,112.2,0,0,9
BOOK-218379,City Hotel,1,63,2016,43,17,1,3,2,2.0,0,BB,DEU,Online TA,TA/TO,0,0,0,F,0,No Deposit,0,Transient,190.8,0,3,10
BOOK-162185,City Hotel,1,393,2016,12,19,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,70.53,0,0,3
BOOK-114732,Resort Hotel,0,5,2016,14,28,1,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,44.4,1,1,3
BOOK-112809,City Hotel,1,267,2017,21,25,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,138.6,0,0,5
BOOK-211941,City Hotel,1,52,2017,7,15,0,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,79.2,0,0,2
BOOK-161012,City Hotel,0,1,2016,10,4,1,2,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,137.0,0,2,3
BOOK-194994,Resort Hotel,0,1,2016,52,20,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient,30.0,1,0,12
BOOK-106023,Resort Hotel,0,67,2015,41,9,0,2,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0,Contract,50.0,0,2,10
BOOK-109190,City Hotel,1,267,2017,19,11,0,3,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,135.9,0,0,5
BOOK-118856,City Hotel,1,4,2016,14,1,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,111.0,0,0,4
BOOK-201714,Resort Hotel,0,122,2016,30,21,2,5,2,2.0,0,BB,NOR,Online TA,TA/TO,0,0,0,G,0,No Deposit,0,Transient,240.0,0,0,7
BOOK-186410,City Hotel,0,68,2017,14,5,0,3,1,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Transient-Party,100.0,0,0,4
BOOK-195612,Resort Hotel,0,28,2016,30,18,1,2,2,2.0,0,BB,BRA,Online TA,TA/TO,0,0,0,G,0,No Deposit,0,Transient,271.0,0,0,7
BOOK-156425,City Hotel,1,195,2016,33,13,2,1,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,106.03,0,1,8
BOOK-138084,City Hotel,0,1,2016,15,4,1,0,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,0,No Deposit,0,Transient,112.0,0,0,4
BOOK-160984,City Hotel,1,464,2016,44,28,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,2,Non Refund,391,Transient,65.0,0,0,10
BOOK-185312,City Hotel,1,243,2017,21,24,0,4,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,2,No Deposit,0,Transient,157.45,0,2,5
BOOK-132836,City Hotel,0,147,2016,29,15,2,2,1,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,89.25,0,0,7
BOOK-216570,City Hotel,1,1,2016,8,14,1,0,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,79.0,0,0,2
BOOK-162974,City Hotel,0,29,2016,13,23,2,5,1,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,71.3,0,0,3
BOOK-170754,City Hotel,0,286,2016,20,11,0,4,3,0.0,0,BB,AUT,Groups,TA/TO,0,0,0,A,1,No Deposit,176,Transient-Party,143.5,0,1,5
