customer_id,recency_days,purchase_frequency,monetary_value,product_diversity,units_purchased,active_days,country,average_basket_value,return_line_rate
SHOP-101906,29,11,2575.38,88,1029,6,United Kingdom,234.12545454545455,0.0380952380952381
SHOP-100098,9,7,2810.2000000000003,32,1316,7,United Kingdom,401.4571428571429,0.033707865168539325
SHOP-101578,40,3,1111.79,248,793,3,United Kingdom,370.59666666666664,0.0
SHOP-101571,121,2,1021.58,55,605,2,United Kingdom,510.78999999999996,0.0
SHOP-102028,5,2,280.52,18,308,2,United Kingdom,140.26,0.0
SHOP-102244,2,11,3586.0299999999997,100,3368,11,United Kingdom,326.00272727272727,0.004975124378109453
SHOP-100944,3,6,1018.71,46,494,6,United Kingdom,169.785,0.0
SHOP-100226,60,11,8099.49,117,3355,8,United Kingdom,736.3172727272728,0.0738255033557047
SHOP-101146,3,6,2424.94,75,919,6,United Kingdom,404.1566666666667,0.00847457627118644
SHOP-100847,3,4,671.77,133,379,4,United Kingdom,167.9425,0.0
SHOP-101080,23,10,2611.75,97,1464,10,United Kingdom,261.175,0.0718954248366013
SHOP-100418,23,3,568.55,43,847,3,United Kingdom,189.51666666666665,0.021739130434782608
SHOP-100718,42,8,1593.38,110,518,8,United Kingdom,199.1725,0.01744186046511628
SHOP-101319,3,4,942.34,55,722,4,United Kingdom,235.585,0.0
SHOP-101737,36,3,730.4,44,611,2,United Kingdom,243.46666666666667,0.0
SHOP-101532,29,3,280.53999999999996,40,279,3,United Kingdom,93.51333333333332,0.0
SHOP-101500,109,5,2298.97,162,1540,5,United Kingdom,459.79400000000004,0.038314176245210725
SHOP-100209,21,7,1461.14,66,770,4,United Kingdom,208.7342857142857,0.04878048780487805
SHOP-101385,2,2,439.92,24,150,2,United Kingdom,219.95999999999998,0.16666666666666666
SHOP-100385,26,2,1247.61,57,628,2,France,623.805,0.0
SHOP-100602,2,2,493.28,122,371,2,United Kingdom,246.64,0.015267175572519083
SHOP-102599,127,6,3276.4000000000005,4,792,6,United Kingdom,546.0666666666667,0.0
SHOP-101814,1,30,5605.29,275,3320,30,United Kingdom,186.843,0.0013477088948787063
SHOP-102763,29,3,1499.01,32,312,2,Germany,499.67,0.027777777777777776
SHOP-101008,85,2,993.18,42,550,2,United Kingdom,496.59,0.0
SHOP-101561,127,2,621.23,32,479,2,United Kingdom,310.615,0.0
SHOP-100051,89,3,2398.86,40,1560,2,United Kingdom,799.6199999999999,0.0
SHOP-100666,67,5,2095.53,93,1069,4,United Kingdom,419.10600000000005,0.08943089430894309
SHOP-100057,4,3,1937.25,114,1711,3,United Kingdom,645.75,0.0
SHOP-100655,144,6,1603.99,83,1165,6,United Kingdom,267.33166666666665,0.05825242718446602
SHOP-102465,21,3,846.75,69,493,3,United Kingdom,282.25,0.06741573033707865
SHOP-100827,31,5,1004.38,64,751,5,United Kingdom,200.876,0.04285714285714286
SHOP-101554,247,3,362.95,22,267,3,United Kingdom,120.98333333333333,0.0
SHOP-101807,36,3,587.15,22,113,3,United Kingdom,195.71666666666667,0.0
SHOP-100284,19,3,348.73,41,188,2,United Kingdom,116.24333333333334,0.0
SHOP-100411,59,2,411.6,55,289,2,United Kingdom,205.8,0.0
SHOP-101069,14,4,606.13,124,378,4,United Kingdom,151.5325,0.0
SHOP-100388,58,3,801.76,63,1105,3,United Kingdom,267.25333333333333,0.014492753623188406
SHOP-101225,2,3,1479.22,162,828,3,United Kingdom,493.0733333333333,0.0
SHOP-100515,86,3,897.76,50,543,3,United Kingdom,299.25333333333333,0.08620689655172414
SHOP-101240,11,9,1421.29,73,661,9,United Kingdom,157.92111111111112,0.02040816326530612
SHOP-100115,21,2,1299.23,120,1148,2,United Kingdom,649.615,0.0
SHOP-102050,60,3,2864.19,280,1831,3,United Kingdom,954.73,0.009009009009009009
SHOP-101946,4,10,2000.86,50,1232,10,United Kingdom,200.08599999999998,0.0
SHOP-100203,3,4,434.35,25,238,4,United Kingdom,108.5875,0.14285714285714285
SHOP-100298,1,8,1232.18,215,1015,8,United Kingdom,154.0225,0.0
SHOP-100911,8,2,2007.44,196,1105,2,United Kingdom,1003.72,0.0
SHOP-100452,173,3,566.6,100,229,3,United Kingdom,188.86666666666667,0.008695652173913044
SHOP-101037,19,2,336.4,12,88,2,United Kingdom,168.2,0.0
SHOP-100227,53,5,1800.07,67,950,5,United Kingdom,360.014,0.0
SHOP-102367,46,3,546.1999999999999,25,1120,3,United Kingdom,182.06666666666663,0.037037037037037035
SHOP-101245,4,13,6328.05,244,3516,8,United Kingdom,486.7730769230769,0.028901734104046242
SHOP-102816,137,5,712.24,59,470,5,United Kingdom,142.448,0.0
SHOP-100876,8,3,706.1300000000001,14,508,2,United Kingdom,235.3766666666667,0.0625
SHOP-102287,7,7,5739.46,205,2478,5,United Kingdom,819.9228571428572,0.0
SHOP-100615,143,2,343.2300000000001,1,2019,2,United Kingdom,171.61500000000004,0.0
SHOP-100739,13,7,1931.25,112,1379,7,United Kingdom,275.89285714285717,0.006711409395973154
SHOP-101954,165,2,636.51,25,489,2,United Kingdom,318.255,0.0
SHOP-101757,65,2,631.57,31,405,2,United Kingdom,315.78499999999997,0.0
SHOP-101219,337,2,293.0,9,376,2,United Kingdom,146.5,0.08333333333333333
SHOP-102430,39,3,507.05,92,304,3,United Kingdom,169.01666666666668,0.0
SHOP-101562,5,9,3062.4,580,2908,8,United Kingdom,340.26666666666665,0.007164790174002047
SHOP-100336,19,2,357.20000000000005,18,148,2,United Kingdom,178.6,0.0
SHOP-102263,72,2,801.51,44,311,2,United Kingdom,400.755,0.0
SHOP-102069,120,2,712.29,34,474,2,United Kingdom,356.145,0.0
SHOP-101445,1,10,3641.32,103,2245,10,United Kingdom,364.132,0.012578616352201259
SHOP-102005,43,2,260.17,29,151,2,United Kingdom,130.08499999999998,0.0
SHOP-101400,23,2,484.82,21,294,2,United Kingdom,242.41000000000003,0.0
SHOP-102606,242,3,1269.99,158,775,2,United Kingdom,423.33,0.0
SHOP-102514,47,3,594.24,14,194,3,United Kingdom,198.08,0.1
SHOP-102212,190,2,873.74,48,453,2,United Kingdom,436.87,0.0
SHOP-100625,25,3,1488.32,48,1226,3,United Kingdom,496.10666666666674,0.03636363636363636
SHOP-101294,52,5,1627.13,89,833,5,United Kingdom,325.42600000000004,0.0
SHOP-100685,3,4,915.13,27,355,4,United Kingdom,228.78250000000003,0.13043478260869565
SHOP-101431,1,23,8214.65,320,4273,23,United Kingdom,357.1586956521739,0.01950354609929078
SHOP-101409,1,209,33719.73,1768,25747,113,United Kingdom,161.3384210526316,0.00990952175786299
SHOP-100225,15,2,628.78,5,394,2,United Kingdom,314.39,0.0
SHOP-100522,20,2,637.89,78,466,2,United Kingdom,318.945,0.0
SHOP-101518,1,21,5153.67,171,3294,15,United Kingdom,245.41285714285715,0.06439393939393939
SHOP-101621,25,4,703.47,39,196,2,United Kingdom,175.8675,0.0
SHOP-102211,75,2,675.8,49,766,2,United Kingdom,337.9,0.0
SHOP-102807,17,6,1836.34,79,922,5,United Kingdom,306.0566666666667,0.02040816326530612
SHOP-101900,5,5,2483.63,37,1419,5,United Kingdom,496.726,0.0
SHOP-101847,169,3,388.5,10,494,3,United Kingdom,129.5,0.17647058823529413
SHOP-100185,2,26,8052.97,119,4237,25,United Kingdom,309.7296153846154,0.022026431718061675
SHOP-102009,7,2,335.13,59,288,2,United Kingdom,167.565,0.0
SHOP-101865,7,2,360.01,56,318,2,United Kingdom,180.00500000000002,0.0
SHOP-102389,274,2,109.8,7,32,2,United Kingdom,54.900000000000006,0.0
SHOP-102828,31,5,2647.59,79,1363,4,United Kingdom,529.518,0.010309278350515464
SHOP-100427,3,5,1429.24,89,1038,5,United Kingdom,285.848,0.007462686567164179
SHOP-102548,16,11,3104.17,167,2179,11,United Kingdom,282.1972727272727,0.007936507936507936
SHOP-102054,20,11,4693.01,501,4408,11,United Kingdom,426.6372727272728,0.006600660066006601
SHOP-102304,9,11,3799.4900000000002,134,3123,11,United Kingdom,345.4081818181818,0.05485232067510549
SHOP-101994,59,2,255.9,11,118,2,United Kingdom,127.95,0.0
SHOP-101075,64,2,689.9,36,286,2,United Kingdom,344.95000000000005,0.0
SHOP-102167,4,31,12288.22,209,5575,27,France,396.3941935483871,0.0
SHOP-101565,3,18,4447.05,331,2047,18,United Kingdom,247.05833333333334,0.06989247311827956
SHOP-101860,134,2,529.73,47,877,2,United Kingdom,264.865,0.0
SHOP-102254,23,5,981.51,123,636,5,United Kingdom,196.302,0.0
SHOP-102224,52,2,704.25,21,478,2,United Kingdom,352.125,0.0
SHOP-101743,23,3,306.46,17,258,3,United Kingdom,102.15333333333332,0.09523809523809523
SHOP-100512,24,2,3718.8,126,1641,2,United Kingdom,1859.4,0.04929577464788732
SHOP-102316,43,9,3709.56,169,1674,5,United Kingdom,412.17333333333335,0.13551401869158877
SHOP-102566,26,7,4036.82,240,4298,7,United Kingdom,576.6885714285714,0.023593466424682397
SHOP-102395,239,2,312.23,30,191,2,United Kingdom,156.115,0.0
SHOP-101944,60,6,1652.58,229,1364,6,United Kingdom,275.43,0.006802721088435374
SHOP-101295,4,13,9818.82,166,5505,13,United Kingdom,755.2938461538462,0.008771929824561403
SHOP-102085,11,8,3650.41,345,2226,8,United Kingdom,456.30125,0.0014184397163120568
SHOP-102707,323,2,602.09,88,416,2,United Kingdom,301.04499999999996,0.0
SHOP-100721,29,3,957.59,37,508,3,Sweden,319.19666666666666,0.046511627906976744
SHOP-102145,50,4,1498.51,247,905,4,United Kingdom,374.6275,0.0
SHOP-102062,16,12,9585.91,102,3764,12,United Kingdom,798.8258333333333,0.06481481481481481
SHOP-101279,95,2,1156.36,54,1249,2,United Kingdom,578.18,0.0
SHOP-100833,79,5,2634.26,121,1439,5,Germany,526.8520000000001,0.01935483870967742
SHOP-100054,7,3,1904.05,94,1200,2,United Kingdom,634.6833333333333,0.0
SHOP-101510,2,10,1908.25,211,1243,7,United Kingdom,190.825,0.0
SHOP-100909,64,8,11581.8,21,4876,6,United Kingdom,1447.725,0.0
SHOP-100345,27,2,589.7,6,158,2,United Kingdom,294.85,0.0
SHOP-100620,10,11,1695.66,84,440,11,United Kingdom,154.15090909090907,0.0
SHOP-100910,65,3,414.04,18,191,3,United Kingdom,138.01333333333335,0.0
SHOP-100495,95,5,1140.21,52,787,4,United Kingdom,228.042,0.0
SHOP-100135,12,2,461.19,43,193,2,United Kingdom,230.595,0.0
SHOP-100543,33,3,498.8,28,728,3,United Kingdom,166.26666666666668,0.06451612903225806
SHOP-100174,30,2,1316.07,78,953,2,United Kingdom,658.035,0.0
SHOP-101905,4,9,2161.35,232,1264,8,United Kingdom,240.14999999999998,0.0029154518950437317
SHOP-102360,71,4,226.75000000000003,7,95,4,United Kingdom,56.6875,0.0
SHOP-101395,36,2,378.2,28,788,1,United Kingdom,189.1,0.0
SHOP-100577,1,5,1772.26,82,1869,5,United Kingdom,354.452,0.010752688172043012
SHOP-100348,99,3,1119.74,52,744,3,United Kingdom,373.24666666666667,0.14666666666666667
SHOP-101026,2,30,16363.23,178,9775,18,United Kingdom,545.441,0.0529595015576324
SHOP-101934,38,10,3338.2200000000003,50,1777,9,Italy,333.822,0.008403361344537815
SHOP-100679,94,2,826.88,35,287,2,Switzerland,413.44,0.0
SHOP-100261,9,3,377.44,24,238,3,United Kingdom,125.81333333333333,0.038461538461538464
SHOP-101104,18,2,186.23,9,106,2,United Kingdom,93.11500000000001,0.0
SHOP-102215,10,4,896.66,87,421,4,United Kingdom,224.165,0.0
SHOP-100648,17,10,5314.47,282,3658,10,United Kingdom,531.4469999999999,0.0029069767441860465
SHOP-100382,22,6,962.39,31,473,6,United Kingdom,160.39833333333334,0.0
SHOP-101405,60,2,662.59,86,389,2,United Kingdom,331.29499999999996,0.0
SHOP-101121,57,3,1621.88,33,484,2,Channel Islands,540.6266666666667,0.02857142857142857
SHOP-102574,9,11,10484.99,97,6171,10,United Kingdom,953.180909090909,0.08264462809917356
SHOP-100199,120,3,1341.65,64,890,3,United Kingdom,447.2166666666667,0.0
SHOP-102232,5,2,1346.97,43,897,2,USA,673.4849999999999,0.0
SHOP-102042,2,20,13689.67,261,7440,17,Germany,684.4835,0.014767932489451477
SHOP-100324,122,2,327.7,16,150,2,United Kingdom,163.85,0.0
SHOP-100998,66,11,2004.02,150,964,9,United Kingdom,182.18363636363637,0.024390243902439025
SHOP-101164,165,2,1327.16,90,1473,2,United Kingdom,663.58,0.042105263157894736
SHOP-101221,9,15,5213.7699999999995,147,3451,15,United Kingdom,347.5846666666667,0.004830917874396135
SHOP-101672,2,5,2879.7000000000003,37,1674,5,United Kingdom,575.9399999999999,0.0
SHOP-102113,18,2,616.26,35,394,2,United Kingdom,308.13,0.0
SHOP-101641,5,8,3766.6,36,1122,7,United Kingdom,470.82500000000005,0.011494252873563218
SHOP-101392,70,4,2233.75,242,965,3,United Kingdom,558.4375,0.010869565217391304
SHOP-100448,57,2,813.11,25,365,2,United Kingdom,406.555,0.0
SHOP-102102,360,2,365.45,18,127,2,United Kingdom,182.72500000000002,0.13636363636363635
SHOP-100969,79,6,890.29,110,421,5,United Kingdom,148.38166666666666,0.012903225806451613
SHOP-101574,4,15,12515.66,240,6607,15,United Kingdom,834.3773333333334,0.022222222222222223
SHOP-100182,32,4,1154.47,66,927,4,United Kingdom,288.6175,0.041666666666666664
SHOP-101933,174,2,404.3,25,200,2,United Kingdom,202.15,0.038461538461538464
SHOP-101939,33,5,1575.16,156,704,5,United Kingdom,315.032,0.0
SHOP-101817,2,20,8134.9400000000005,22,2832,18,United Kingdom,406.747,0.02564102564102564
SHOP-101307,22,3,825.8,26,533,3,Germany,275.26666666666665,0.11428571428571428
SHOP-101346,25,3,1013.26,39,552,3,Germany,337.75333333333333,0.0
SHOP-102701,239,2,416.64,15,172,2,United Kingdom,208.32,0.0
SHOP-101707,5,4,1031.41,47,445,4,France,257.8525,0.0
SHOP-100735,8,6,1335.19,34,673,6,United Kingdom,222.53166666666667,0.038461538461538464
SHOP-102087,50,3,903.9,48,430,2,United Kingdom,301.3,0.0
SHOP-102217,59,5,1638.47,84,1269,5,United Kingdom,327.694,0.02127659574468085
SHOP-102237,190,5,577.0600000000001,21,245,5,Germany,115.41199999999999,0.034482758620689655
SHOP-101205,33,3,980.31,29,409,3,United Kingdom,326.77,0.0
SHOP-100477,151,4,2027.8700000000001,421,1269,4,United Kingdom,506.96750000000003,0.009124087591240875
SHOP-101506,113,2,355.11,13,89,2,United Kingdom,177.555,0.0
SHOP-102355,7,2,52.2,4,108,2,United Kingdom,26.1,0.0
SHOP-102344,3,31,91062.38,453,64549,28,United Kingdom,2937.496129032258,0.1050185873605948
SHOP-102447,24,21,124914.53,444,77374,16,Australia,5948.310952380953,0.07969151670951156
SHOP-100463,16,2,979.12,36,287,2,United Kingdom,489.56000000000006,0.06976744186046512
SHOP-102318,26,5,1236.28,231,853,5,United Kingdom,247.256,0.0
SHOP-100357,107,3,534.85,30,379,3,United Kingdom,178.28333333333333,0.0
SHOP-102774,36,7,1699.3000000000002,17,1254,5,United Kingdom,242.75714285714284,0.08571428571428572
SHOP-100078,52,7,2703.23,61,1793,7,United Kingdom,386.17571428571426,0.008064516129032258
SHOP-101875,169,2,885.19,27,343,2,United Kingdom,442.595,0.0
SHOP-100981,66,7,2363.23,53,843,7,Switzerland,337.6042857142857,0.07352941176470588
SHOP-100702,85,5,2388.75,113,1548,4,United Kingdom,477.75,0.007352941176470588
SHOP-100455,5,2,547.0699999999999,26,477,2,United Kingdom,273.53499999999997,0.0
SHOP-101430,151,2,1030.98,49,506,2,Greece,515.49,0.017857142857142856
SHOP-101438,16,11,3439.08,115,2162,11,United Kingdom,312.64363636363635,0.030303030303030304
SHOP-102231,37,3,483.65000000000003,27,188,3,Portugal,161.21666666666667,0.0
SHOP-100607,1,3,640.76,14,304,3,United Kingdom,213.58666666666667,0.0
SHOP-101017,61,3,3312.25,135,1651,3,United Kingdom,1104.0833333333333,0.0
SHOP-100255,8,9,2352.53,74,1633,9,United Kingdom,261.39222222222224,0.04878048780487805
SHOP-102637,29,2,406.76,59,223,2,United Kingdom,203.38,0.0
SHOP-100126,115,2,605.0600000000001,32,350,2,United Kingdom,302.53,0.12195121951219512
SHOP-101731,174,2,513.7,21,172,2,United Kingdom,256.85,0.10344827586206896
SHOP-101618,3,8,2465.48,214,1786,7,United Kingdom,308.185,0.006779661016949152
SHOP-102796,9,2,317.53,8,241,2,United Kingdom,158.765,0.1111111111111111
SHOP-102680,26,2,1568.23,86,925,2,Austria,784.115,0.010416666666666666
SHOP-100743,73,3,789.89,39,527,2,United Kingdom,263.2966666666667,0.0
SHOP-100583,67,8,1756.44,82,1818,8,United Kingdom,219.555,0.009009009009009009
SHOP-100053,19,2,240.22,35,172,2,United Kingdom,120.10999999999999,0.0
SHOP-102739,51,6,1885.05,106,1770,6,United Kingdom,314.175,0.015748031496062992
SHOP-101035,11,6,1058.06,112,487,6,United Kingdom,176.34333333333333,0.0
SHOP-101422,1,5,1952.45,58,1763,5,United Kingdom,390.49,0.0
SHOP-100170,281,2,218.06,29,95,1,United Kingdom,109.03,0.0
SHOP-100790,84,8,3450.84,48,1200,8,United Kingdom,431.355,0.0
SHOP-101237,16,12,10384.93,164,4236,8,United Kingdom,865.4108333333334,0.15476190476190477
SHOP-101029,52,6,2984.49,138,1431,4,United Kingdom,497.41499999999996,0.017142857142857144
SHOP-102153,14,3,541.46,27,306,3,United Kingdom,180.48666666666668,0.0
SHOP-101495,23,2,503.76,31,405,2,United Kingdom,251.88,0.0
SHOP-102659,9,6,1933.48,50,756,6,Germany,322.24666666666667,0.031578947368421054
SHOP-100136,79,4,1391.98,66,861,4,United Kingdom,347.995,0.20535714285714285
SHOP-101382,10,2,1270.88,60,548,2,Finland,635.44,0.0
SHOP-102746,1,7,1947.55,154,950,6,United Kingdom,278.2214285714286,0.0
SHOP-101128,75,4,1797.24,22,2341,4,Finland,449.30999999999995,0.0
SHOP-102174,3,3,12393.7,9,5110,1,United Kingdom,4131.233333333334,0.0
SHOP-100517,74,2,605.12,43,1004,2,United Kingdom,302.56,0.0
SHOP-102158,16,5,1771.78,85,983,5,United Kingdom,354.356,0.009615384615384616
SHOP-100974,2,30,18641.010000000002,363,11441,19,United Kingdom,621.3670000000001,0.013888888888888888
SHOP-101456,33,2,367.93,86,166,1,United Kingdom,183.965,0.0
SHOP-101489,28,3,814.72,128,879,3,United Kingdom,271.5733333333333,0.0
SHOP-100035,10,2,1237.8500000000001,72,799,2,United Kingdom,618.925,0.0
SHOP-100079,29,5,1353.74,59,1788,5,United Kingdom,270.74799999999993,0.024390243902439025
SHOP-101910,14,2,2906.85,84,1180,2,Norway,1453.425,0.0
SHOP-101455,31,4,1066.1499999999999,30,565,4,United Kingdom,266.5375,0.05405405405405406
SHOP-102208,25,3,559.51,106,282,3,United Kingdom,186.50333333333333,0.0
SHOP-100204,4,12,1535.77,100,1178,12,United Kingdom,127.98083333333334,0.0
SHOP-101158,263,2,241.06,8,156,2,United Kingdom,120.53,0.0
SHOP-102549,185,2,154.82999999999998,4,97,2,United Kingdom,77.41499999999999,0.0
SHOP-101808,1,7,2092.32,63,1134,6,United Kingdom,298.9028571428571,0.11627906976744186
SHOP-100953,2,8,2520.02,124,2392,8,United Kingdom,315.0025,0.054878048780487805
SHOP-100494,19,2,679.45,48,751,2,United Kingdom,339.725,0.09259259259259259
SHOP-100538,21,3,1389.41,43,985,3,United Kingdom,463.1366666666667,0.0
SHOP-102641,44,4,990.88,24,550,3,United Kingdom,247.72,0.02631578947368421
SHOP-101137,35,5,2062.7000000000003,59,1472,5,United Kingdom,412.53999999999996,0.0
SHOP-101520,26,15,4668.3,62,2103,15,United Kingdom,311.22,0.05504587155963303
SHOP-101626,3,15,7281.38,115,5060,15,France,485.42533333333336,0.01593625498007968
SHOP-102812,17,4,839.14,39,516,4,United Kingdom,209.785,0.0
SHOP-102525,30,5,2735.37,82,1185,4,United Kingdom,547.074,0.0
SHOP-101113,22,5,1717.36,8,944,5,United Kingdom,343.472,0.0
SHOP-101063,235,2,765.55,58,454,2,United Kingdom,382.775,0.0
SHOP-100001,90,2,584.5,33,260,2,United Kingdom,292.25,0.0
SHOP-102815,17,18,7375.79,253,4847,17,Germany,409.7661111111111,0.07221006564551423
SHOP-101786,16,3,656.69,12,347,3,United Kingdom,218.89666666666668,0.05263157894736842
SHOP-102022,32,2,1086.92,58,271,2,United Kingdom,543.46,0.031746031746031744
SHOP-101955,37,2,778.5,53,744,2,United Kingdom,389.25,0.0
SHOP-102328,31,3,409.5,8,200,3,United Kingdom,136.5,0.0
SHOP-100987,68,8,1418.03,230,848,8,United Kingdom,177.25375,0.0
SHOP-101502,87,4,2445.91,36,893,4,United Kingdom,611.4775,0.0
SHOP-100754,85,4,997.63,50,566,4,France,249.4075,0.07017543859649122
SHOP-101358,60,2,93.66,7,90,2,United Kingdom,46.83,0.0
SHOP-101058,13,4,859.71,86,353,4,United Kingdom,214.9275,0.0
SHOP-101038,45,2,6.9,2,3,2,United Kingdom,3.45,0.3333333333333333
SHOP-102689,8,2,901.21,113,518,2,United Kingdom,450.605,0.0
SHOP-100958,9,28,17654.54,30,23075,23,United Kingdom,630.5192857142857,0.072
SHOP-100347,100,7,1810.77,62,885,6,United Kingdom,258.68142857142857,0.01282051282051282
SHOP-101275,116,3,543.05,5,993,3,United Kingdom,181.01666666666665,0.0
SHOP-100592,311,2,561.71,21,283,2,Germany,280.855,0.045454545454545456
SHOP-101606,38,4,773.99,30,503,4,United Kingdom,193.4975,0.0
SHOP-100359,213,4,895.61,46,389,3,United Kingdom,223.9025,0.020833333333333332
SHOP-101036,190,5,1024.1000000000001,40,242,5,United Kingdom,204.82,0.14285714285714285
SHOP-101917,64,2,272.07,13,109,2,United Kingdom,136.035,0.0
SHOP-100580,60,2,173.76,6,140,2,United Kingdom,86.88,0.25
SHOP-102643,11,2,182.77,50,58,1,United Kingdom,91.385,0.0
SHOP-100123,114,12,3877.5200000000004,23,3108,10,United Kingdom,323.1266666666667,0.039473684210526314
SHOP-101839,110,3,434.34,14,881,3,United Kingdom,144.77999999999997,0.058823529411764705
SHOP-102345,188,2,52.0,1,80,2,United Kingdom,26.0,0.0
SHOP-100147,30,5,2188.05,79,1205,5,United Kingdom,437.61,0.01680672268907563
SHOP-102120,107,5,1801.14,36,922,5,United Kingdom,360.228,0.0
SHOP-102489,185,2,152.4,3,144,2,United Kingdom,76.2,0.0
SHOP-102436,111,2,716.0,1,400,2,United Kingdom,358.0,0.0
SHOP-101131,82,3,1285.04,102,752,3,United Kingdom,428.34666666666664,0.047619047619047616
SHOP-102416,43,7,3406.7200000000003,45,1916,7,United Kingdom,486.67428571428576,0.0
SHOP-101042,68,3,2543.72,115,971,2,United Kingdom,847.9066666666668,0.0
SHOP-102128,21,2,1160.07,53,460,2,United Kingdom,580.0350000000001,0.05
SHOP-102756,24,2,2024.45,97,1543,2,United Kingdom,1012.225,0.0
SHOP-101816,9,5,4708.86,216,3069,5,France,941.7719999999999,0.0
SHOP-102390,30,12,2603.43,91,1183,10,United Kingdom,216.9525,0.044642857142857144
SHOP-102694,52,6,1778.96,110,1393,6,United Kingdom,296.49333333333334,0.01680672268907563
SHOP-102387,2,124,40991.57,1323,23071,112,United Kingdom,330.5771774193548,0.017036201929099336
SHOP-100899,29,2,317.2,76,224,2,United Kingdom,158.60000000000002,0.0
SHOP-100503,80,2,226.35,45,64,2,United Kingdom,113.175,0.0
