property_id,dwelling_type,zoning,lot_frontage_ft,lot_area_sqft,lot_shape,neighborhood,building_type,house_style,overall_quality,overall_condition,year_built,year_remodeled,exterior_quality,foundation,basement_quality,basement_sqft,central_air,living_area_sqft,full_bathrooms,bedrooms,kitchen_quality,fireplaces,garage_type,garage_capacity,deck_sqft,sale_month,sale_year,sale_price
HOME-101544,60,RL,71.0,8220,IR1,Gilbert,1Fam,2Story,7,5,2000,2001,Gd,PConc,Gd,982.0,Y,1892,2,3,TA,1,Attchd,2.0,108,7,2008,238788
HOME-100881,20,RL,67.0,16285,IR2,CollgCr,1Fam,1Story,7,5,2001,2002,Gd,PConc,Gd,1413.0,Y,1430,2,3,Gd,0,Attchd,2.0,0,6,2009,196758
HOME-100550,50,RM,57.0,9184,Reg,OldTown,1Fam,1.5Fin,5,7,1948,2005,TA,BrkTil,TA,780.0,Y,1323,1,3,TA,0,Detchd,2.0,0,7,2008,130601
HOME-100451,20,RL,88.0,11577,Reg,Timber,1Fam,1Story,9,5,2005,2006,Ex,PConc,Gd,1838.0,Y,1838,2,3,Ex,1,Attchd,3.0,161,9,2006,403033
HOME-102683,85,RL,60.0,7200,Reg,CollgCr,1Fam,SFoyer,5,8,1972,2003,TA,CBlock,Gd,768.0,Y,768,1,2,TA,0,Detchd,1.0,192,4,2009,140039
HOME-101348,20,RL,60.0,7626,Reg,NAmes,1Fam,1Story,5,8,1952,2005,Gd,CBlock,TA,1031.0,Y,1031,1,2,Gd,0,Attchd,1.0,0,3,2009,151487
HOME-100024,90,RL,55.0,12640,IR1,Mitchel,Duplex,1Story,6,5,1976,1976,TA,CBlock,TA,1728.0,Y,1728,2,4,TA,0,Attchd,2.0,40,7,2006,166638
HOME-101659,120,RL,39.0,3869,Reg,Edwards,TwnhsE,1Story,5,6,1984,1984,Gd,CBlock,TA,1038.0,Y,1038,2,2,TA,0,Attchd,1.0,0,7,2007,138567
HOME-102602,20,RL,78.0,10140,Reg,NWAmes,1Fam,1Story,6,6,1974,1974,TA,CBlock,TA,1116.0,Y,1116,2,3,TA,1,Attchd,2.0,0,4,2009,168598
HOME-100530,20,RL,80.0,13384,Reg,Mitchel,1Fam,1Story,5,5,1969,1979,TA,PConc,TA,1104.0,Y,1360,1,3,TA,1,Attchd,1.0,160,5,2006,155131
HOME-101154,60,RL,60.0,8238,IR1,Gilbert,1Fam,2Story,6,5,1997,1998,TA,PConc,TA,813.0,Y,1525,2,3,TA,1,Attchd,2.0,421,5,2006,199253
HOME-102108,70,C (all),50.0,8500,Reg,IDOTRR,1Fam,2Story,4,4,1920,1950,TA,BrkTil,TA,649.0,N,1317,1,3,TA,0,Detchd,1.0,0,7,2008,42531
HOME-101178,60,RL,74.0,10927,Reg,NridgHt,1Fam,2Story,8,5,2005,2005,Gd,PConc,Gd,1058.0,Y,1904,2,3,Ex,1,BuiltIn,2.0,179,6,2006,303288
HOME-102831,80,RL,102.0,10192,IR1,NWAmes,1Fam,SLvl,7,6,1968,1992,TA,CBlock,TA,570.0,Y,1920,3,4,Gd,1,Attchd,2.0,0,9,2006,184661
HOME-102059,50,RL,60.0,8064,Reg,NAmes,1Fam,1.5Fin,5,7,1949,2006,TA,CBlock,TA,672.0,Y,924,1,3,TA,1,Detchd,2.0,0,7,2007,130976
HOME-101691,85,RL,50.0,7689,IR1,Mitchel,1Fam,SFoyer,5,8,1972,1972,TA,CBlock,Gd,796.0,Y,796,1,2,TA,0,Detchd,1.0,138,7,2009,137201
HOME-100739,20,FV,73.0,7321,IR1,Somerst,1Fam,1Story,7,5,1999,2000,Gd,PConc,Gd,1339.0,Y,1358,2,3,Gd,0,Detchd,2.0,176,12,2007,218390
HOME-102136,60,RL,41.0,10905,IR2,CollgCr,1Fam,2Story,7,5,2003,2003,Gd,PConc,Gd,1129.0,Y,2327,2,4,Gd,1,BuiltIn,2.0,0,8,2008,254842
HOME-102031,60,RL,70.0,9370,IR2,SawyerW,1Fam,2Story,6,5,1992,1993,Gd,PConc,Gd,836.0,Y,1731,2,3,Gd,0,Attchd,2.0,307,10,2006,274514
HOME-102519,60,FV,,7500,Reg,Somerst,1Fam,2Story,8,5,2000,2001,Gd,PConc,Gd,1058.0,Y,1874,2,3,Gd,1,Attchd,2.0,0,3,2009,223591
HOME-100411,90,RL,64.0,7040,Reg,SawyerW,Duplex,SFoyer,5,5,1979,1979,TA,CBlock,Gd,1094.0,Y,1229,0,2,Gd,2,Detchd,2.0,120,6,2009,154519
HOME-102252,60,RL,80.0,10041,IR1,SawyerW,1Fam,2Story,8,5,1992,1992,Gd,PConc,Gd,908.0,Y,1915,2,3,Gd,1,Attchd,2.0,120,2,2006,247099
HOME-102481,60,RL,,8740,IR1,Gilbert,1Fam,2Story,7,5,2002,2002,Gd,PConc,Gd,854.0,Y,1995,2,4,Gd,1,BuiltIn,2.0,264,7,2007,235806
HOME-100600,160,RM,41.0,2665,Reg,MeadowV,TwnhsE,2Story,5,6,1977,1977,TA,PConc,Gd,264.0,Y,1304,1,3,TA,1,BuiltIn,1.0,141,5,2006,112781
HOME-101893,50,RL,60.0,10930,Reg,NAmes,1Fam,1.5Fin,5,6,1945,1950,TA,CBlock,TA,913.0,Y,1558,1,3,TA,1,Attchd,1.0,0,4,2008,148244
HOME-102606,50,RL,60.0,8850,Reg,BrkSide,1Fam,1.5Fin,6,7,1920,1950,TA,PConc,TA,768.0,Y,1376,1,3,Gd,0,Detchd,2.0,0,2,2007,180090
HOME-102467,85,RL,69.0,10205,IR1,NAmes,1Fam,SFoyer,5,5,1962,1962,TA,CBlock,TA,925.0,Y,999,1,3,TA,0,Attchd,1.0,150,5,2006,146448
HOME-100480,20,RL,,8169,Reg,Sawyer,1Fam,1Story,5,7,1966,1966,TA,CBlock,TA,912.0,Y,912,1,3,Gd,0,Detchd,1.0,204,7,2007,138801
HOME-102656,80,RL,124.0,11512,IR1,Edwards,1Fam,SLvl,6,7,1959,2006,TA,CBlock,TA,1019.0,Y,1357,1,2,Ex,1,Basment,1.0,0,5,2008,185929
HOME-102023,20,RL,53.0,14137,IR1,Gilbert,1Fam,1Story,5,5,1996,1997,Gd,PConc,Gd,1348.0,Y,1384,2,3,Gd,0,Attchd,2.0,0,11,2008,191357
HOME-101250,120,RL,61.0,3782,IR1,Greens,TwnhsE,1Story,8,5,1981,1981,Gd,CBlock,Gd,1226.0,Y,1226,1,1,Gd,2,Attchd,2.0,133,9,2009,220132
HOME-102651,190,RM,60.0,6780,Reg,IDOTRR,2fmCon,1.5Fin,6,8,1935,1982,TA,CBlock,TA,520.0,N,754,1,2,TA,0,,0.0,53,6,2006,92341
HOME-101826,60,RL,83.0,10790,Reg,NoRidge,1Fam,2Story,7,5,1998,1998,Gd,PConc,Gd,1066.0,Y,2385,2,4,Gd,1,BuiltIn,3.0,120,5,2007,274420
HOME-100414,20,RL,80.0,8000,Reg,NAmes,1Fam,1Story,5,5,1962,1962,TA,CBlock,TA,1027.0,Y,1027,1,3,TA,0,Attchd,1.0,0,11,2008,132405
HOME-100126,80,RL,,12095,IR1,NAmes,1Fam,SLvl,6,6,1964,1964,TA,CBlock,TA,1127.0,Y,1445,1,3,TA,1,Attchd,2.0,180,8,2009,166557
HOME-100445,20,RM,50.0,6000,Reg,OldTown,1Fam,1Story,5,5,1948,1950,TA,CBlock,TA,789.0,Y,789,1,2,TA,0,Detchd,1.0,0,4,2008,121889
HOME-102522,180,RM,21.0,1936,Reg,MeadowV,Twnhs,SFoyer,4,6,1970,1970,TA,CBlock,Gd,630.0,Y,630,1,1,TA,0,,0.0,0,12,2007,91686
HOME-101061,60,RL,86.0,11839,Reg,SawyerW,1Fam,2Story,7,5,1990,1990,TA,PConc,Gd,1475.0,Y,2329,2,4,Gd,1,Attchd,2.0,192,5,2008,280951
HOME-102347,160,RM,21.0,1504,Reg,MeadowV,Twnhs,2Story,4,4,1972,1972,TA,CBlock,TA,546.0,Y,1092,1,3,TA,0,Attchd,1.0,0,5,2007,90887
HOME-101068,160,RM,21.0,2205,Reg,BrDale,Twnhs,2Story,6,6,1973,1973,TA,CBlock,TA,525.0,Y,1092,1,3,TA,0,Detchd,1.0,144,2,2007,122716
HOME-102779,30,RM,60.0,7200,Reg,IDOTRR,1Fam,1Story,6,7,1925,1992,TA,CBlock,TA,1040.0,Y,1040,1,2,TA,0,Detchd,2.0,0,7,2008,136526
HOME-100098,20,RL,75.0,9000,Reg,NWAmes,1Fam,1Story,6,5,1969,1969,TA,CBlock,TA,1216.0,Y,1216,1,3,TA,0,Attchd,1.0,0,8,2009,116191
HOME-100504,20,RL,,12929,IR1,NAmes,1Fam,1Story,6,6,1960,1993,TA,CBlock,TA,1081.0,Y,1081,1,3,TA,0,CarPort,1.0,36,6,2008,158825
HOME-101835,50,RL,75.0,12508,IR1,Mitchel,1Fam,1.5Fin,6,7,1940,1985,TA,CBlock,Gd,983.0,Y,1750,2,4,TA,0,Attchd,1.0,245,7,2008,169606
HOME-100329,180,RM,35.0,3675,Reg,Edwards,TwnhsE,SLvl,5,5,2005,2005,TA,PConc,Gd,547.0,Y,1072,1,2,TA,0,Basment,2.0,0,5,2006,158797
HOME-101239,90,RL,73.0,9069,Reg,SawyerW,Duplex,SFoyer,6,8,1993,1993,Gd,PConc,Gd,1344.0,Y,1440,2,2,Gd,0,Attchd,4.0,288,4,2006,247556
HOME-102804,50,RM,69.0,9143,Reg,OldTown,1Fam,1.5Fin,5,7,1900,2003,TA,CBlock,TA,346.0,Y,1017,1,2,TA,0,Detchd,1.0,0,5,2008,119614
HOME-100396,20,RL,75.0,9825,Reg,Edwards,1Fam,1Story,5,5,1966,1966,TA,CBlock,TA,1092.0,Y,1092,1,3,TA,0,Attchd,1.0,259,4,2008,130067
HOME-102540,120,RL,43.0,3010,Reg,Blmngtn,TwnhsE,1Story,7,5,2005,2006,Gd,PConc,Gd,1142.0,Y,1142,2,2,Gd,0,Attchd,2.0,90,6,2006,173759
HOME-101810,85,RL,70.0,8445,Reg,CollgCr,1Fam,SFoyer,5,7,1972,2007,TA,CBlock,Gd,768.0,Y,768,1,2,TA,0,Detchd,2.0,58,3,2009,137120
HOME-101091,50,RL,60.0,10836,Reg,OldTown,1Fam,1.5Fin,5,5,1922,1950,TA,BrkTil,TA,892.0,Y,1436,1,3,TA,1,Detchd,4.0,0,6,2008,147144
HOME-101221,60,RL,,13006,IR1,Gilbert,1Fam,2Story,7,5,1997,1997,TA,PConc,Gd,964.0,Y,2236,2,4,Gd,1,BuiltIn,2.0,0,11,2006,244787
HOME-102189,70,RL,50.0,4882,IR1,BrkSide,1Fam,2Story,4,7,1937,1950,TA,PConc,TA,348.0,Y,906,1,2,TA,0,Basment,1.0,0,9,2008,92256
HOME-101228,20,RL,149.0,19958,Reg,Timber,1Fam,1Story,6,8,1958,1995,TA,CBlock,TA,585.0,Y,2279,2,4,Gd,1,Attchd,2.0,274,7,2007,280643
HOME-100156,90,RL,64.0,7018,Reg,SawyerW,Duplex,1Story,5,5,1979,1979,TA,Slab,,0.0,Y,1535,2,4,TA,0,Attchd,2.0,0,6,2009,120484
HOME-101096,90,RL,50.0,9350,Reg,Edwards,Duplex,SFoyer,5,5,1975,1975,TA,PConc,Gd,864.0,N,864,1,2,TA,0,,0.0,0,4,2008,103321
HOME-100096,160,RM,21.0,1680,Reg,BrDale,Twnhs,2Story,5,5,1972,1972,TA,CBlock,TA,630.0,Y,1302,2,3,TA,0,Detchd,1.0,0,12,2008,117672
HOME-101813,20,RL,,12925,IR1,NAmes,1Fam,1Story,6,7,1970,1970,TA,CBlock,TA,1205.0,Y,2117,2,4,TA,2,Attchd,2.0,0,5,2008,260433
HOME-100263,20,RL,68.0,10265,IR1,Sawyer,1Fam,1Story,5,7,1967,2005,TA,CBlock,TA,992.0,Y,992,1,3,Gd,0,Attchd,1.0,204,7,2008,152332
HOME-102159,20,RL,78.0,10335,IR1,Sawyer,1Fam,1Story,5,6,1968,1993,TA,CBlock,TA,1461.0,Y,1721,2,3,TA,1,Attchd,2.0,0,7,2006,196060
HOME-101008,20,RL,100.0,13350,IR1,Sawyer,1Fam,1Story,5,5,1974,1974,TA,CBlock,TA,864.0,Y,894,1,3,TA,1,Attchd,2.0,241,6,2006,158011
HOME-100162,50,RM,85.0,8500,Reg,IDOTRR,1Fam,1.5Fin,5,7,1919,2005,TA,CBlock,TA,793.0,N,1517,2,3,Fa,0,,0.0,0,8,2007,125314
HOME-101265,190,RM,63.0,11426,Reg,OldTown,2fmCon,1.5Fin,4,6,1910,1996,TA,Stone,TA,828.0,Y,1594,2,3,TA,0,,0.0,0,6,2008,126476
HOME-100471,20,RL,,8499,IR1,Sawyer,1Fam,1Story,5,6,1961,1961,TA,CBlock,TA,864.0,Y,864,1,3,TA,0,Detchd,2.0,0,6,2009,147792
HOME-100825,50,RL,57.0,7558,Reg,Crawfor,1Fam,1.5Fin,6,6,1928,1950,TA,BrkTil,TA,896.0,Y,1913,1,3,TA,1,Detchd,2.0,0,3,2009,181528
HOME-100399,30,RM,60.0,4800,Reg,OldTown,1Fam,1Story,5,4,1940,1950,TA,CBlock,Fa,672.0,Y,672,1,2,TA,0,Detchd,1.0,0,8,2008,65912
HOME-102026,90,RM,60.0,7200,Reg,OldTown,Duplex,SFoyer,5,5,1980,1980,TA,CBlock,Gd,936.0,Y,936,1,2,TA,0,Detchd,2.0,49,8,2007,151375
HOME-102181,80,RL,75.0,9750,Reg,NAmes,1Fam,SLvl,5,5,1967,1967,TA,PConc,TA,980.0,Y,980,2,3,TA,0,Attchd,1.0,68,10,2006,147247
HOME-101715,85,RL,72.0,9360,Reg,Mitchel,1Fam,SFoyer,6,7,1977,1977,TA,CBlock,Gd,957.0,Y,1287,1,2,TA,2,Attchd,2.0,302,11,2009,178961
HOME-101137,120,RL,61.0,7577,IR1,NridgHt,TwnhsE,1Story,6,5,2005,2006,Gd,PConc,Gd,1362.0,Y,1362,2,2,Gd,1,Attchd,2.0,192,6,2007,213458
HOME-102621,20,RL,128.0,12160,Reg,NAmes,1Fam,1Story,6,4,1953,1953,TA,CBlock,TA,1505.0,Y,1505,1,2,TA,1,Attchd,2.0,0,2,2009,153857
HOME-101429,120,RM,32.0,4500,Reg,Mitchel,TwnhsE,1Story,6,5,1998,1998,TA,PConc,Ex,1204.0,Y,1204,2,2,TA,0,Attchd,2.0,0,6,2009,165237
HOME-100633,60,RL,,18800,IR1,NWAmes,1Fam,2Story,6,5,1976,1976,TA,PConc,Gd,796.0,Y,1574,2,3,TA,1,Attchd,2.0,306,7,2006,207721
HOME-101131,20,RL,63.0,7500,Reg,SawyerW,1Fam,1Story,6,5,2004,2004,TA,PConc,Gd,1158.0,Y,1158,1,3,Gd,0,,0.0,0,8,2009,146219
HOME-101352,50,RM,60.0,6876,Reg,IDOTRR,1Fam,1.5Fin,6,6,1938,1958,TA,BrkTil,TA,1272.0,Y,1969,2,4,TA,1,Detchd,2.0,0,11,2008,148060
HOME-101960,120,RL,58.0,10110,IR1,NridgHt,TwnhsE,1Story,9,5,2008,2008,Ex,PConc,Gd,1858.0,Y,1866,2,2,Ex,1,Attchd,3.0,0,11,2008,362795
HOME-101671,20,RL,85.0,10655,IR1,NridgHt,1Fam,1Story,8,5,2003,2004,Gd,PConc,Gd,3206.0,Y,1629,2,3,Gd,1,Attchd,3.0,0,10,2009,288713
HOME-100512,80,RL,62.0,7706,Reg,Mitchel,1Fam,SLvl,6,5,1993,1996,TA,CBlock,Gd,384.0,Y,1091,1,2,TA,0,Attchd,1.0,280,8,2009,137226
HOME-101276,20,RL,80.0,14680,IR1,Crawfor,1Fam,1Story,5,4,1960,1960,TA,CBlock,TA,1273.0,Y,1273,1,2,TA,0,Attchd,1.0,483,6,2009,161481
HOME-102610,20,FV,60.0,7200,Reg,Somerst,1Fam,1Story,6,5,2006,2006,Gd,PConc,Gd,1262.0,Y,1262,2,2,Gd,0,Attchd,2.0,0,5,2006,202995
HOME-101307,120,RM,44.0,3843,IR1,Crawfor,TwnhsE,1Story,8,5,2007,2008,Ex,PConc,Ex,1596.0,Y,1648,2,2,Ex,1,Attchd,2.0,162,6,2009,237064
HOME-101708,60,RL,,10236,IR1,NoRidge,1Fam,2Story,8,5,1994,1995,Gd,PConc,Gd,1290.0,Y,2494,2,4,Gd,1,Attchd,3.0,200,6,2006,350300
HOME-100683,20,RL,85.0,11128,Reg,Somerst,1Fam,1Story,9,5,2005,2006,Ex,PConc,Ex,2458.0,Y,2490,2,2,Ex,2,Attchd,3.0,70,10,2009,484558
HOME-102033,90,RL,60.0,9000,Reg,NAmes,Duplex,2Story,5,5,1974,1974,TA,CBlock,Gd,896.0,Y,1792,2,4,TA,0,Detchd,2.0,0,6,2008,139626
HOME-102296,50,RM,50.0,6000,Reg,BrkSide,1Fam,1.5Fin,6,9,1937,2000,Gd,BrkTil,TA,698.0,Y,1176,1,2,TA,0,Detchd,2.0,210,7,2009,139207
HOME-100782,80,RM,120.0,13200,Reg,IDOTRR,1Fam,SLvl,6,6,1963,1963,TA,CBlock,TA,741.0,Y,2294,3,5,TA,1,Attchd,2.0,0,4,2007,217234
HOME-102122,120,RM,35.0,3907,IR1,Blueste,TwnhsE,1Story,8,5,1988,1988,TA,CBlock,Gd,1004.0,Y,1020,1,1,TA,0,Attchd,2.0,135,3,2007,218496
HOME-101415,20,RL,80.0,10400,Reg,NWAmes,1Fam,1Story,7,6,1970,1970,TA,PConc,TA,1304.0,Y,1682,2,3,TA,1,Attchd,2.0,98,5,2008,185385
HOME-102047,160,FV,36.0,3951,IR1,Somerst,TwnhsE,2Story,10,5,1998,1999,Ex,PConc,Gd,970.0,Y,2393,2,2,Ex,1,Attchd,2.0,0,2,2008,367128
HOME-100069,50,RM,50.0,5925,Reg,OldTown,1Fam,1.5Fin,3,6,1910,1950,TA,BrkTil,TA,600.0,N,968,1,2,TA,0,,0.0,0,5,2009,38876
HOME-102504,70,RL,54.0,7609,Reg,Crawfor,1Fam,2Story,8,9,1925,1997,Gd,PConc,Fa,798.0,Y,1512,2,3,Gd,1,Detchd,1.0,85,6,2008,249606
HOME-102274,60,RL,60.0,21930,IR3,Gilbert,1Fam,2Story,5,5,2005,2005,Gd,PConc,Gd,732.0,Y,1838,2,4,TA,1,BuiltIn,2.0,100,7,2006,210422
HOME-101310,60,RL,69.0,9337,IR1,CollgCr,1Fam,2Story,6,5,1997,1997,TA,PConc,Gd,824.0,Y,1786,2,3,Gd,0,Attchd,2.0,0,5,2007,224205
HOME-102381,90,RL,60.0,10800,Reg,Edwards,Duplex,1Story,5,5,1987,1988,TA,CBlock,Gd,1200.0,Y,1200,3,3,TA,0,,0.0,120,3,2009,182781
HOME-102708,20,RL,70.0,7931,Reg,NAmes,1Fam,1Story,5,5,1959,1959,TA,CBlock,TA,1148.0,Y,1148,1,3,TA,0,Attchd,1.0,0,7,2009,137722
HOME-101075,160,FV,35.0,4017,IR1,Somerst,TwnhsE,2Story,7,5,2006,2007,Gd,PConc,Gd,625.0,Y,1250,2,2,Gd,0,Detchd,2.0,0,3,2008,181596
HOME-100001,85,RL,,9101,IR1,Mitchel,1Fam,SFoyer,5,6,1978,1978,TA,PConc,Gd,1097.0,Y,1110,1,1,Gd,1,Attchd,2.0,303,7,2009,169157
HOME-101452,60,RL,93.0,11999,Reg,NridgHt,1Fam,2Story,8,5,2003,2004,Gd,PConc,Gd,1181.0,Y,2374,2,4,Ex,1,BuiltIn,3.0,104,5,2007,307181
HOME-101029,60,FV,75.0,8004,IR1,Somerst,1Fam,2Story,8,5,2009,2009,Gd,PConc,Gd,832.0,Y,1935,2,3,TA,0,BuiltIn,2.0,0,12,2009,270962
HOME-102163,20,RL,65.0,8125,Reg,SawyerW,1Fam,1Story,6,5,1994,1998,TA,PConc,Gd,1408.0,Y,1679,2,3,Gd,1,Attchd,2.0,224,10,2008,201951
HOME-101897,30,RL,50.0,11672,IR2,BrkSide,1Fam,1Story,5,5,1925,1950,TA,BrkTil,TA,816.0,Y,816,1,2,TA,0,Detchd,1.0,168,7,2006,120690
HOME-102738,60,RL,82.0,9044,IR1,NoRidge,1Fam,2Story,8,5,1996,1997,Gd,PConc,Gd,1325.0,Y,2538,2,4,Gd,1,Attchd,3.0,198,5,2007,352126
HOME-102452,190,RL,100.0,34650,Reg,Gilbert,2fmCon,1Story,5,5,1955,1955,TA,CBlock,TA,1056.0,N,1056,1,3,TA,0,Attchd,2.0,264,1,2006,162884
HOME-101309,160,FV,24.0,2544,Reg,Somerst,Twnhs,2Story,7,5,2005,2005,Gd,PConc,Gd,600.0,Y,1223,2,2,Gd,0,Detchd,2.0,0,7,2006,163357
HOME-101530,20,RL,70.0,8120,Reg,NAmes,1Fam,1Story,4,7,1970,1970,TA,CBlock,TA,864.0,Y,864,1,3,TA,0,Detchd,2.0,0,7,2009,126620
HOME-101240,60,RL,98.0,12328,IR1,StoneBr,1Fam,2Story,8,5,2005,2005,Gd,PConc,Ex,1149.0,Y,2541,3,4,Ex,1,BuiltIn,3.0,120,7,2007,379894
HOME-102676,50,RL,,13650,Reg,Sawyer,1Fam,1.5Fin,5,5,1958,1958,Gd,CBlock,TA,1052.0,Y,1920,2,4,Gd,1,Attchd,2.0,0,7,2006,185966
HOME-100567,120,RM,44.0,3842,IR1,Crawfor,TwnhsE,1Story,8,5,2004,2005,Gd,PConc,Ex,1594.0,Y,1646,2,2,Gd,1,Attchd,2.0,128,1,2008,291798
HOME-100988,60,RL,90.0,11700,Reg,NWAmes,1Fam,2Story,6,6,1968,1968,Gd,CBlock,TA,702.0,Y,1743,1,3,TA,1,Attchd,2.0,224,6,2007,188847
HOME-102847,160,RL,36.0,2448,Reg,NridgHt,Twnhs,2Story,7,5,2003,2004,Gd,PConc,Gd,764.0,Y,1626,2,2,Gd,0,BuiltIn,2.0,0,10,2008,165787
HOME-100011,50,RM,50.0,6000,Reg,BrkSide,1Fam,1.5Fin,6,5,1939,1950,TA,CBlock,TA,739.0,Y,1342,2,2,TA,1,Detchd,1.0,0,4,2008,111124
HOME-101344,20,RL,,13526,IR1,Sawyer,1Fam,1Story,5,6,1965,1965,TA,CBlock,TA,935.0,Y,935,1,3,TA,0,Attchd,1.0,180,11,2006,151468
HOME-100064,20,RL,,17600,IR1,NAmes,1Fam,1Story,6,5,1960,1960,TA,CBlock,TA,1478.0,Y,1478,2,3,TA,2,Attchd,2.0,0,12,2009,162095
HOME-101179,20,RL,60.0,7200,Reg,NAmes,1Fam,1Story,5,7,1952,1952,TA,CBlock,TA,732.0,Y,732,1,2,TA,0,Detchd,1.0,0,9,2009,122940
HOME-100094,60,RL,73.0,8760,Reg,CollgCr,1Fam,2Story,7,5,2006,2006,Gd,PConc,Gd,1391.0,Y,1962,2,3,Gd,0,Attchd,3.0,0,8,2006,261439
HOME-102125,120,RL,24.0,2280,Reg,NPkVill,Twnhs,1Story,7,7,1976,1976,TA,CBlock,TA,1055.0,Y,1055,2,2,TA,0,Attchd,1.0,0,4,2006,147551
HOME-100047,90,RL,70.0,7728,Reg,NAmes,Duplex,SLvl,5,6,1962,1962,TA,CBlock,TA,1106.0,Y,1190,1,3,TA,0,Attchd,2.0,0,5,2006,148035
HOME-101049,50,RM,60.0,6000,Reg,BrkSide,1Fam,1.5Fin,5,5,1924,1950,TA,BrkTil,TA,468.0,Y,1142,1,3,TA,0,Attchd,1.0,0,6,2009,95316
HOME-101735,160,RM,24.0,1879,Reg,Blueste,Twnhs,2Story,6,6,1980,1980,TA,CBlock,Gd,516.0,Y,1032,1,2,TA,1,Detchd,2.0,213,12,2008,124272
HOME-102016,80,RL,101.0,9150,IR1,NAmes,1Fam,SLvl,6,5,1962,1962,TA,CBlock,Gd,1099.0,Y,1431,1,3,TA,1,Basment,1.0,64,12,2008,174453
HOME-102642,60,FV,75.0,9375,Reg,Somerst,1Fam,2Story,7,5,2003,2004,Gd,PConc,Gd,912.0,Y,2094,2,4,Gd,1,BuiltIn,2.0,182,11,2009,268073
HOME-100171,20,RL,,9216,IR1,CollgCr,1Fam,1Story,5,6,1975,1975,TA,CBlock,TA,1076.0,Y,1076,1,3,TA,1,Detchd,2.0,0,9,2008,152566
HOME-100963,70,RM,60.0,6600,Reg,OldTown,1Fam,2Story,5,4,1892,1965,TA,Stone,TA,994.0,N,2372,2,4,TA,0,Attchd,1.0,0,12,2009,111784
HOME-101395,60,RL,50.0,9350,Reg,Edwards,1Fam,2Story,6,7,1946,1950,TA,CBlock,TA,747.0,Y,1639,1,3,Gd,1,Detchd,1.0,0,7,2009,161083
HOME-101665,75,RM,75.0,13500,Reg,OldTown,1Fam,2.5Unf,7,8,1879,1987,TA,PConc,TA,819.0,Y,2454,2,3,TA,1,Attchd,2.0,0,2,2007,202272
HOME-101473,50,RM,60.0,10440,Reg,OldTown,1Fam,2Story,5,6,1910,1981,TA,PConc,TA,440.0,Y,1230,1,2,TA,0,Detchd,2.0,74,5,2009,112232
HOME-100200,60,RL,46.0,20544,IR1,NWAmes,1Fam,2Story,7,6,1986,1991,TA,CBlock,Gd,791.0,Y,2093,2,3,TA,1,Attchd,2.0,364,11,2008,229461
HOME-101703,20,RL,95.0,11578,Reg,NridgHt,1Fam,1Story,9,5,2008,2008,Ex,PConc,Ex,1736.0,Y,1736,2,3,Ex,1,Attchd,3.0,319,7,2009,372199
HOME-101347,120,RL,48.0,3242,Reg,NridgHt,TwnhsE,1Story,7,5,2003,2003,Gd,PConc,Gd,1405.0,Y,1405,2,2,Gd,1,Attchd,2.0,136,3,2007,215719
HOME-102135,60,RL,,11214,IR1,Gilbert,1Fam,2Story,7,5,1998,1999,Gd,PConc,Gd,930.0,Y,1886,2,4,Gd,1,Attchd,2.0,89,7,2006,220358
HOME-102470,190,RH,,7082,Reg,SWISU,2fmCon,2Story,5,8,1916,1995,TA,PConc,TA,686.0,Y,1928,2,5,TA,0,,0.0,0,7,2006,177933
HOME-101939,60,FV,75.0,9000,Reg,Somerst,1Fam,2Story,8,5,2007,2007,Gd,PConc,Gd,1184.0,Y,2610,2,4,Ex,1,BuiltIn,2.0,208,8,2007,324816
HOME-100259,20,RL,67.0,13070,Reg,NAmes,1Fam,1Story,5,5,1951,1951,TA,CBlock,TA,631.0,Y,1112,1,2,TA,0,Basment,2.0,0,10,2009,129132
HOME-102209,190,RM,60.0,10320,Reg,IDOTRR,2fmCon,2Story,3,3,1915,1950,Fa,PConc,TA,536.0,N,1344,2,3,TA,0,,0.0,42,5,2008,85692
HOME-101704,20,RL,70.0,8176,Reg,NAmes,1Fam,1Story,5,6,1958,1992,TA,CBlock,TA,1056.0,Y,1056,1,3,TA,0,Attchd,1.0,0,8,2007,149010
HOME-101661,20,RL,73.0,17227,IR2,CollgCr,1Fam,1Story,8,5,1999,2000,Gd,PConc,Gd,1341.0,Y,1341,1,1,Gd,1,Attchd,2.0,240,1,2007,269957
HOME-101420,60,RL,59.0,23303,IR3,NridgHt,1Fam,2Story,8,5,2007,2007,Gd,PConc,Ex,1508.0,Y,2520,2,5,Ex,1,BuiltIn,3.0,192,6,2009,426361
HOME-102718,190,C (all),50.0,9000,Reg,IDOTRR,2fmCon,1.5Fin,5,6,1951,1951,Fa,CBlock,TA,660.0,N,1396,2,4,TA,0,,0.0,0,10,2006,125010
HOME-101925,120,RL,53.0,3922,Reg,Blmngtn,TwnhsE,1Story,7,5,2006,2007,Gd,PConc,Ex,1258.0,Y,1258,2,2,Gd,1,Attchd,3.0,144,6,2007,192158
HOME-100706,90,RL,74.0,6882,Reg,Edwards,Duplex,1Story,4,3,1955,1955,TA,PConc,,0.0,N,1152,2,2,Fa,0,,0.0,0,9,2007,65865
